ID,seconds_elapsed,location_local_time,accelerometer_z,accelerometer_y_new,accelerometer_x_new,time_period,geometry
1544,55,2025-02-19T22:04:02Z,0.36611,0.170091,0.053771,1,"c(-93.170608, 44.937683)"
1545,56,2025-02-19T22:04:03Z,0.013057,0.128955,0.161205,1,"c(-93.170604, 44.937622)"
1546,57,2025-02-19T22:04:04Z,-0.10776,0.019868,-0.07974,1,"c(-93.170598, 44.937559)"
1547,58,2025-02-19T22:04:05Z,-0.865899,-0.21578,-6.25e-4,1,"c(-93.170594, 44.937497)"
1548,59,2025-02-19T22:04:06Z,-0.732884,-0.220354,0.308656,1,"c(-93.170585, 44.937442)"
1549,60,2025-02-19T22:04:07Z,-0.664882,-0.281095,0.258147,1,"c(-93.170611, 44.937392)"
1550,61,2025-02-19T22:04:08Z,-1.265345,-0.320013,0.403333,1,"c(-93.170609, 44.937349)"
1551,62,2025-02-19T22:04:09Z,-1.105108,-0.422073,0.430936,1,"c(-93.170609, 44.937319)"
1552,63,2025-02-19T22:04:10Z,-0.857577,-0.079299,0.166737,1,"c(-93.170608, 44.937299)"
1553,64,2025-02-19T22:04:11Z,0.367243,0.033667,0.052552,1,"c(-93.170608, 44.937285)"
1554,65,2025-02-19T22:04:12Z,0.702833,-0.037616,0.128664,1,"c(-93.170584, 44.937267)"
1555,66,2025-02-19T22:04:13Z,0.831795,0.235577,-0.273827,1,"c(-93.170561, 44.937241)"
1556,67,2025-02-19T22:04:14Z,0.95697,0.204082,-0.171285,1,"c(-93.170564, 44.937208)"
1557,68,2025-02-19T22:04:15Z,0.96969,0.166673,-0.160586,1,"c(-93.170566, 44.937164)"
1558,69,2025-02-19T22:04:16Z,0.85248,0.150898,-0.177425,1,"c(-93.170567, 44.937111)"
1559,70,2025-02-19T22:04:17Z,0.419511,0.102556,-0.167104,1,"c(-93.170569, 44.937049)"
1560,71,2025-02-19T22:04:18Z,-0.420941,-0.131726,0.054451,1,"c(-93.170571, 44.936986)"
1561,72,2025-02-19T22:04:19Z,-0.628074,-0.153595,0.110937,1,"c(-93.17057, 44.93693)"
1562,73,2025-02-19T22:04:20Z,-1.498128,-0.319314,0.156409,1,"c(-93.17057, 44.936878)"
1563,74,2025-02-19T22:04:21Z,-2.220029,-0.503391,0.34909,1,"c(-93.170569, 44.936842)"
1564,75,2025-02-19T22:04:22Z,-0.82374,-0.113293,0.061737,1,"c(-93.170566, 44.936827)"
1565,76,2025-02-19T22:04:23Z,0.54846,-0.008101,-0.054558,1,"c(-93.170567, 44.936817)"
1566,77,2025-02-19T22:04:24Z,0.927117,0.245433,-0.297242,1,"c(-93.170563, 44.936799)"
1567,78,2025-02-19T22:04:25Z,1.110009,0.203727,-0.301612,1,"c(-93.170558, 44.936772)"
1568,79,2025-02-19T22:04:26Z,0.92965,0.214954,-0.418796,1,"c(-93.17055, 44.936735)"
1569,80,2025-02-19T22:04:27Z,0.747834,0.242938,-0.49447,1,"c(-93.170533, 44.936689)"
1570,81,2025-02-19T22:04:28Z,0.086919,0.07299,-0.718754,1,"c(-93.170506, 44.93664)"
1571,82,2025-02-19T22:04:29Z,-0.397869,-0.026639,-0.700478,1,"c(-93.170463, 44.936594)"
1572,83,2025-02-19T22:04:30Z,-0.15845,-0.034528,-0.402685,1,"c(-93.170418, 44.936555)"
1573,84,2025-02-19T22:04:31Z,0.025241,-0.138386,0.979968,1,"c(-93.170363, 44.936519)"
1574,85,2025-02-19T22:04:32Z,-0.519221,-0.343551,1.860082,1,"c(-93.170316, 44.93648)"
1575,86,2025-02-19T22:04:33Z,-1.674684,-0.475299,1.216555,1,"c(-93.170308, 44.936436)"
1576,87,2025-02-19T22:04:34Z,-1.096024,-0.283451,0.334899,1,"c(-93.170307, 44.936412)"
1577,88,2025-02-19T22:04:35Z,-0.15377,-0.073505,0.105699,1,"c(-93.170309, 44.936395)"
1578,89,2025-02-19T22:04:36Z,0.309221,0.219768,-0.291706,1,"c(-93.170308, 44.936379)"
1579,90,2025-02-19T22:04:37Z,1.003488,0.107887,-0.235017,1,"c(-93.170306, 44.936358)"
1580,91,2025-02-19T22:04:38Z,0.864859,0.190436,-0.236494,1,"c(-93.170303, 44.936327)"
1581,92,2025-02-19T22:04:39Z,0.83626,0.204462,-0.128619,1,"c(-93.170299, 44.936288)"
1582,93,2025-02-19T22:04:40Z,0.748142,0.107389,-0.064651,1,"c(-93.170298, 44.936242)"
1583,94,2025-02-19T22:04:41Z,0.664545,0.04928,-0.079061,1,"c(-93.170298, 44.936189)"
1584,95,2025-02-19T22:04:42Z,0.405301,0.143207,-0.273195,1,"c(-93.170304, 44.936128)"
1585,96,2025-02-19T22:04:43Z,0.218241,0.108337,-0.325548,1,"c(-93.170311, 44.936063)"
1586,97,2025-02-19T22:04:44Z,0.027641,-0.03721,-0.130044,1,"c(-93.170315, 44.935995)"
1587,98,2025-02-19T22:04:45Z,0.113343,-0.051795,0.001028,1,"c(-93.170311, 44.935925)"
1588,99,2025-02-19T22:04:46Z,0.069955,-0.007242,0.005772,1,"c(-93.17031, 44.935849)"
1589,100,2025-02-19T22:04:47Z,-0.232625,0.167315,0.051667,1,"c(-93.170313, 44.935772)"
1590,101,2025-02-19T22:04:48Z,-0.310966,-0.256809,-0.044778,1,"c(-93.170313, 44.935693)"
1591,102,2025-02-19T22:04:49Z,-0.471481,-0.060687,-0.04207,1,"c(-93.170314, 44.935617)"
1592,103,2025-02-19T22:04:50Z,-0.35645,-0.094775,-0.007622,1,"c(-93.170314, 44.935541)"
1593,104,2025-02-19T22:04:51Z,-0.319756,-0.124622,0.069321,1,"c(-93.170311, 44.935467)"
1594,105,2025-02-19T22:04:52Z,-0.048695,-0.045235,0.036483,1,"c(-93.170311, 44.935393)"
1595,106,2025-02-19T22:04:53Z,0.039221,-0.019027,-0.052196,1,"c(-93.170311, 44.935317)"
1596,107,2025-02-19T22:04:54Z,-0.240009,-0.010849,0.032216,1,"c(-93.170314, 44.935239)"
1597,108,2025-02-19T22:04:55Z,-0.459365,-0.083576,-0.182365,1,"c(-93.170311, 44.935164)"
1598,109,2025-02-19T22:04:56Z,-0.436665,-0.074555,0.151277,1,"c(-93.170309, 44.935091)"
1599,110,2025-02-19T22:04:57Z,-1.5714920000000001,-0.398362,0.327697,1,"c(-93.170305, 44.935022)"
1600,111,2025-02-19T22:04:58Z,-2.445898,-0.56772,0.45893,1,"c(-93.170306, 44.934973)"
1601,112,2025-02-19T22:04:59Z,-1.215798,-0.309889,0.22337,1,"c(-93.170305, 44.934946)"
1602,113,2025-02-19T22:05:00Z,0.270703,-0.208572,0.006312,1,"c(-93.170305, 44.93493)"
1603,114,2025-02-19T22:05:01Z,0.136918,0.194449,-0.071874,1,"c(-93.170311, 44.934911)"
1604,115,2025-02-19T22:05:02Z,0.736541,0.201881,-0.18353,1,"c(-93.170311, 44.934888)"
1605,116,2025-02-19T22:05:03Z,1.059874,0.234437,-0.17779,1,"c(-93.170311, 44.934864)"
1606,117,2025-02-19T22:05:04Z,1.114374,0.229655,-0.262374,1,"c(-93.170311, 44.934829)"
1607,118,2025-02-19T22:05:05Z,0.984544,0.196469,-0.245713,1,"c(-93.170311, 44.934788)"
1608,119,2025-02-19T22:05:06Z,0.912326,0.214464,-0.243657,1,"c(-93.170312, 44.934736)"
1609,120,2025-02-19T22:05:07Z,0.415192,0.105801,-0.191463,1,"c(-93.170313, 44.934678)"
1610,121,2025-02-19T22:05:08Z,-0.102161,-0.020042,0.031384,1,"c(-93.170311, 44.934618)"
1611,122,2025-02-19T22:05:09Z,-0.344839,-0.139743,-0.004824,1,"c(-93.170309, 44.934562)"
1612,123,2025-02-19T22:05:10Z,-0.925108,-0.19689,0.133021,1,"c(-93.170308, 44.934512)"
1613,124,2025-02-19T22:05:10Z,-1.051815,-0.239002,0.206674,1,"c(-93.170309, 44.93447)"
1614,0,2025-02-19T22:24:20Z,0.539532,0.094838,0.156659,1,"c(-93.170316, 44.934643)"
1615,1,2025-02-19T22:24:21Z,1.214193,0.178754,0.662021,1,"c(-93.170323, 44.934647)"
1616,2,2025-02-19T22:24:22Z,0.747432,0.108046,0.312722,1,"c(-93.17033, 44.934656)"
1617,3,2025-02-19T22:24:23Z,0.328633,0.080006,-0.263567,1,"c(-93.170333, 44.934677)"
1618,4,2025-02-19T22:24:24Z,0.154562,0.054621,-0.117791,1,"c(-93.170328, 44.934707)"
1619,5,2025-02-19T22:24:25Z,-0.533077,-0.151727,0.114423,1,"c(-93.170326, 44.934743)"
1620,6,2025-02-19T22:24:26Z,-0.572569,-0.088831,0.101587,1,"c(-93.170325, 44.934781)"
1621,7,2025-02-19T22:24:27Z,-0.762166,-0.170158,0.056979,1,"c(-93.170319, 44.934818)"
1622,8,2025-02-19T22:24:28Z,-1.270069,-0.285527,0.265568,1,"c(-93.170318, 44.934852)"
1623,9,2025-02-19T22:24:29Z,-0.798092,-0.160425,0.081396,1,"c(-93.170316, 44.934882)"
1624,10,2025-02-19T22:24:30Z,0.272705,-0.066191,0.065032,1,"c(-93.170315, 44.934901)"
1625,11,2025-02-19T22:24:31Z,0.378899,0.16085,-0.163044,1,"c(-93.170314, 44.934916)"
1626,12,2025-02-19T22:24:32Z,1.006169,0.12186,-0.122936,1,"c(-93.170314, 44.934929)"
1627,13,2025-02-19T22:24:33Z,0.67707,0.151902,-0.116933,1,"c(-93.17032, 44.934948)"
1628,14,2025-02-19T22:24:34Z,0.522133,0.056508,-0.074949,1,"c(-93.170321, 44.934976)"
1629,15,2025-02-19T22:24:35Z,0.479025,0.037813,-0.121836,1,"c(-93.170325, 44.935012)"
1630,16,2025-02-19T22:24:36Z,0.32774,0.086972,-0.041924,1,"c(-93.170324, 44.935056)"
1631,17,2025-02-19T22:24:37Z,0.235565,0.065556,-0.078845,1,"c(-93.170314, 44.935138)"
1632,18,2025-02-19T22:24:38Z,0.166359,0.030417,0.03902,1,"c(-93.170272, 44.935197)"
1633,19,2025-02-19T22:24:39Z,0.221257,0.046082,-0.083628,1,"c(-93.170271, 44.935258)"
1634,20,2025-02-19T22:24:40Z,-0.363856,-0.057938,0.12663,1,"c(-93.170288, 44.935328)"
1635,21,2025-02-19T22:24:41Z,-0.560342,-0.174629,0.117936,1,"c(-93.170282, 44.935401)"
1636,22,2025-02-19T22:24:42Z,-0.306982,-0.110002,0.053234,1,"c(-93.170281, 44.93547)"
1637,23,2025-02-19T22:24:43Z,-0.224853,-0.060861,0.061553,1,"c(-93.170281, 44.935533)"
1638,24,2025-02-19T22:24:44Z,-0.224953,-0.050091,0.002355,1,"c(-93.170282, 44.935599)"
1639,25,2025-02-19T22:24:45Z,-0.321502,-0.063961,0.047676,1,"c(-93.170282, 44.935667)"
1640,26,2025-02-19T22:24:46Z,-0.385356,-0.164263,0.019121,1,"c(-93.170282, 44.935733)"
1641,27,2025-02-19T22:24:47Z,-0.296154,0.04203,0.144894,1,"c(-93.170283, 44.935796)"
1642,28,2025-02-19T22:24:48Z,-0.013669,-0.048115,-0.046799,1,"c(-93.170283, 44.935857)"
1643,29,2025-02-19T22:24:49Z,-0.188475,-0.113272,0.062007,1,"c(-93.170285, 44.93592)"
1644,30,2025-02-19T22:24:50Z,-0.0175,-0.031562,0.036365,1,"c(-93.170285, 44.935985)"
1645,31,2025-02-19T22:24:51Z,-0.232322,-0.052238,0.140827,1,"c(-93.170285, 44.936048)"
1646,32,2025-02-19T22:24:52Z,-0.342244,-0.060596,0.071693,1,"c(-93.170285, 44.936113)"
1647,33,2025-02-19T22:24:53Z,-0.37466699999999997,-0.061833,0.068096,1,"c(-93.170285, 44.936172)"
1648,34,2025-02-19T22:24:54Z,-0.732589,-0.22416,0.112314,1,"c(-93.170285, 44.93623)"
1649,35,2025-02-19T22:24:55Z,-0.956634,-0.252382,0.205576,1,"c(-93.170276, 44.936285)"
1650,36,2025-02-19T22:24:56Z,-1.279095,-0.228505,0.271521,1,"c(-93.170278, 44.93633)"
1651,37,2025-02-19T22:24:57Z,-1.061,-0.247419,0.229703,1,"c(-93.17028, 44.936366)"
1652,38,2025-02-19T22:24:58Z,0.147523,0.050481,-0.026562,1,"c(-93.170281, 44.936387)"
1653,39,2025-02-19T22:24:59Z,0.486904,-0.051397,-0.101836,1,"c(-93.170283, 44.9364)"
1654,40,2025-02-19T22:25:00Z,1.061836,0.12987,-0.306997,1,"c(-93.170286, 44.936414)"
1655,41,2025-02-19T22:25:01Z,1.037871,0.444994,-0.691538,1,"c(-93.170287, 44.936437)"
1656,42,2025-02-19T22:25:02Z,0.739699,0.160378,-1.110327,1,"c(-93.170289, 44.93647)"
1657,43,2025-02-19T22:25:03Z,0.250897,0.200256,-1.580663,1,"c(-93.170298, 44.936511)"
1658,44,2025-02-19T22:25:05Z,0.203068,-0.018876,-0.378517,1,"c(-93.170309, 44.936559)"
1659,45,2025-02-19T22:25:06Z,0.504638,-0.024999,1.055198,1,"c(-93.170397, 44.936591)"
1660,46,2025-02-19T22:25:07Z,0.420224,-0.024102,1.180838,1,"c(-93.170453, 44.936631)"
1661,47,2025-02-19T22:25:08Z,-0.285995,-0.167186,1.327635,1,"c(-93.1705, 44.936683)"
1662,48,2025-02-19T22:25:09Z,-1.491575,-0.381644,1.224258,1,"c(-93.170533, 44.936741)"
1663,49,2025-02-19T22:25:10Z,-1.761697,-0.448716,0.793262,1,"c(-93.17055, 44.936792)"
1664,50,2025-02-19T22:25:11Z,-0.429407,-0.377281,-0.12297,1,"c(-93.170554, 44.936827)"
1665,51,2025-02-19T22:25:12Z,0.20848,0.234892,0.218686,1,"c(-93.170558, 44.936847)"
1666,52,2025-02-19T22:25:13Z,1.507688,0.316296,-0.237668,1,"c(-93.170558, 44.936867)"
1667,53,2025-02-19T22:25:14Z,1.449541,0.263287,-0.330198,1,"c(-93.170536, 44.936895)"
1668,54,2025-02-19T22:25:15Z,0.696386,0.131258,-0.158234,1,"c(-93.170535, 44.936941)"
1669,55,2025-02-19T22:25:16Z,0.114287,-0.005926,-0.061737,1,"c(-93.170552, 44.936995)"
1670,56,2025-02-19T22:25:17Z,-0.493073,-0.141778,0.013346,1,"c(-93.170554, 44.937057)"
1671,57,2025-02-19T22:25:18Z,-0.523386,-0.121464,0.122098,1,"c(-93.170545, 44.937116)"
1672,58,2025-02-19T22:25:19Z,-0.579753,-0.119347,-0.104682,1,"c(-93.170546, 44.937167)"
1673,59,2025-02-19T22:25:20Z,-0.836648,-0.211445,0.053965,1,"c(-93.170545, 44.937214)"
1674,60,2025-02-19T22:25:21Z,-1.299394,-0.289744,0.245892,1,"c(-93.170546, 44.937254)"
1675,61,2025-02-19T22:25:22Z,-0.261003,-0.226377,-0.088484,1,"c(-93.170548, 44.937284)"
1676,62,2025-02-19T22:25:23Z,0.028729,0.179062,-0.072048,1,"c(-93.170551, 44.937305)"
1677,63,2025-02-19T22:25:24Z,0.925744,0.185536,-0.290968,1,"c(-93.170556, 44.937322)"
1678,64,2025-02-19T22:25:25Z,1.342817,-0.045282,-0.494474,1,"c(-93.17056, 44.937346)"
1679,65,2025-02-19T22:25:26Z,1.165379,0.336806,-0.098148,1,"c(-93.170553, 44.937389)"
1680,66,2025-02-19T22:25:27Z,0.976471,0.24083,0.143102,1,"c(-93.17056, 44.937443)"
1681,67,2025-02-19T22:25:28Z,0.673463,-0.10208,0.105875,1,"c(-93.170573, 44.937499)"
1682,68,2025-02-19T22:25:29Z,0.126195,-0.061707,0.039709,1,"c(-93.170583, 44.937563)"
1683,69,2025-02-19T22:25:30Z,0.159857,0.119544,0.02155,1,"c(-93.170583, 44.93763)"
1684,70,2025-02-19T22:25:31Z,-0.419608,0.212593,0.028988,1,"c(-93.170582, 44.937698)"
1685,71,2025-02-19T22:25:32Z,-1.261711,-0.260385,0.180979,1,"c(-93.170581, 44.937766)"
1686,72,2025-02-19T22:25:33Z,-2.301728,-0.446755,0.420438,1,"c(-93.170581, 44.937828)"
1687,73,2025-02-19T22:25:34Z,-1.290496,-0.292216,0.242993,1,"c(-93.170581, 44.937868)"
1688,74,2025-02-19T22:25:35Z,0.02929,-0.276394,0.034797,1,"c(-93.170583, 44.937892)"
1689,75,2025-02-19T22:25:36Z,-0.008327,0.265513,0.037435,1,"c(-93.17058, 44.937911)"
1690,76,2025-02-19T22:25:37Z,0.965779,0.100021,-0.234118,1,"c(-93.170581, 44.937931)"
1691,77,2025-02-19T22:25:38Z,0.789579,0.13645,-0.178615,1,"c(-93.17058, 44.937953)"
1692,78,2025-02-19T22:25:39Z,0.680806,0.115803,-0.113947,1,"c(-93.170581, 44.937988)"
1693,79,2025-02-19T22:25:40Z,0.769331,0.100272,-0.161892,1,"c(-93.170579, 44.938021)"
1694,80,2025-02-19T22:25:41Z,0.695747,0.152996,0.019755,1,"c(-93.170581, 44.938061)"
1695,81,2025-02-19T22:25:42Z,0.245017,0.07122,0.27467,1,"c(-93.170581, 44.93811)"
1696,82,2025-02-19T22:25:43Z,-0.252068,0.030091,0.672378,1,"c(-93.170581, 44.938162)"
1697,83,2025-02-19T22:25:44Z,-0.233305,-0.227395,1.077413,1,"c(-93.170548, 44.938209)"
1698,84,2025-02-19T22:25:45Z,-0.151592,-0.168583,1.742773,1,"c(-93.170554, 44.938252)"
1699,85,2025-02-19T22:25:46Z,0.004089,-0.215944,1.436047,1,"c(-93.170512, 44.938288)"
1700,86,2025-02-19T22:25:47Z,0.200311,-0.150538,1.083973,1,"c(-93.170505, 44.938313)"
1701,87,2025-02-19T22:25:48Z,0.220254,0.132688,-0.013286,1,"c(-93.170393, 44.938283)"
1702,88,2025-02-19T22:25:49Z,-0.080867,-0.015793,-0.120736,1,"c(-93.170322, 44.938284)"
1703,89,2025-02-19T22:25:50Z,-0.296377,-0.090944,-0.29797,1,"c(-93.170244, 44.938284)"
1704,90,2025-02-19T22:25:51Z,-0.372318,-0.020237,-0.213838,1,"c(-93.170168, 44.938284)"
1705,91,2025-02-19T22:25:52Z,-0.548739,-0.065959,-0.195637,1,"c(-93.170087, 44.938284)"
1706,92,2025-02-19T22:25:53Z,-0.598544,-0.167713,-0.192251,1,"c(-93.170007, 44.938299)"
1707,93,2025-02-19T22:25:54Z,-0.507574,0.031381,-0.209013,1,"c(-93.169932, 44.938294)"
1708,94,2025-02-19T22:25:55Z,-0.364396,0.031924,-0.251843,1,"c(-93.169857, 44.938296)"
1709,95,2025-02-19T22:25:56Z,-0.616601,-0.120148,-1.320954,1,"c(-93.169782, 44.938299)"
1710,96,2025-02-19T22:25:57Z,-0.762807,-0.127099,-2.516155,1,"c(-93.169709, 44.938302)"
1711,97,2025-02-19T22:25:58Z,-0.63654,0.166886,-2.658482,1,"c(-93.169619, 44.938296)"
1712,98,2025-02-19T22:25:59Z,-0.055951,0.235496,-2.017014,1,"c(-93.169556, 44.938309)"
1713,99,2025-02-19T22:26:00Z,0.178919,-0.013894,-0.684226,1,"c(-93.169565, 44.938439)"
1714,100,2025-02-19T22:26:01Z,0.035703,0.005318,-0.550738,1,"c(-93.169553, 44.938505)"
1715,101,2025-02-19T22:26:02Z,0.101632,0.079102,0.10045,1,"c(-93.169547, 44.938574)"
1716,102,2025-02-19T22:26:03Z,-0.074106,-0.003453,0.383415,1,"c(-93.169551, 44.938649)"
1717,103,2025-02-19T22:26:04Z,-0.288893,-0.075052,0.286906,1,"c(-93.169553, 44.938728)"
1718,104,2025-02-19T22:26:05Z,-0.213536,-0.132079,0.394348,1,"c(-93.16956, 44.938808)"
1719,105,2025-02-19T22:26:06Z,-0.39622,-0.149177,0.422886,1,"c(-93.169558, 44.938891)"
1720,106,2025-02-19T22:26:07Z,-0.40601,-0.140957,0.287265,1,"c(-93.169558, 44.938973)"
1721,107,2025-02-19T22:26:08Z,-0.484551,-0.137577,0.222425,1,"c(-93.169558, 44.939054)"
1722,108,2025-02-19T22:26:09Z,-0.445983,-0.14252,0.411768,1,"c(-93.169553, 44.939133)"
1723,109,2025-02-19T22:26:10Z,-0.38848,-0.125693,0.294331,1,"c(-93.169555, 44.939212)"
1724,110,2025-02-19T22:26:11Z,-0.238492,-0.033608,0.334407,1,"c(-93.169564, 44.939286)"
1725,111,2025-02-19T22:26:12Z,-0.026831,-0.102656,0.099956,1,"c(-93.169568, 44.939363)"
1726,112,2025-02-19T22:26:13Z,-0.070675,0.025269,0.192649,1,"c(-93.169568, 44.939437)"
1727,113,2025-02-19T22:26:14Z,-0.326968,-0.089585,0.217643,1,"c(-93.169567, 44.939515)"
1728,114,2025-02-19T22:26:15Z,-0.626168,-0.186446,0.220062,1,"c(-93.169563, 44.939595)"
1729,115,2025-02-19T22:26:16Z,-0.842694,-0.227306,0.265929,1,"c(-93.16956, 44.939673)"
1730,116,2025-02-19T22:26:17Z,-0.896106,-0.200737,0.223728,1,"c(-93.169558, 44.939742)"
1731,117,2025-02-19T22:26:18Z,-0.982603,-0.186404,0.285671,1,"c(-93.169557, 44.939804)"
1732,118,2025-02-19T22:26:19Z,-0.928653,-0.281388,0.304098,1,"c(-93.169556, 44.939857)"
1733,119,2025-02-19T22:26:20Z,-0.818093,-0.14051,0.214845,1,"c(-93.169555, 44.939901)"
1734,120,2025-02-19T22:26:21Z,-0.940623,-0.220654,0.236474,1,"c(-93.16956, 44.939929)"
1735,121,2025-02-19T22:26:22Z,-0.693561,-0.138292,0.161346,1,"c(-93.169563, 44.939951)"
1736,122,2025-02-19T22:26:23Z,0.122457,0.012408,0.054559,1,"c(-93.169565, 44.939962)"
1737,123,2025-02-19T22:26:24Z,0.68921,0.122858,-0.095341,1,"c(-93.169567, 44.939968)"
1738,124,2025-02-19T22:26:25Z,1.80309,0.420138,-0.316912,1,"c(-93.169568, 44.939977)"
1739,125,2025-02-19T22:26:26Z,1.567979,0.29739,-0.236349,1,"c(-93.169569, 44.939995)"
1740,126,2025-02-19T22:26:27Z,1.314113,0.127794,-0.249202,1,"c(-93.169569, 44.940029)"
1741,127,2025-02-19T22:26:28Z,0.848133,-0.05038,-0.258527,1,"c(-93.169569, 44.940075)"
1742,128,2025-02-19T22:26:29Z,0.652036,0.052548,-0.133924,1,"c(-93.169571, 44.940129)"
1743,129,2025-02-19T22:26:30Z,0.508738,0.247547,-0.029132,1,"c(-93.169573, 44.940189)"
1744,130,2025-02-19T22:26:31Z,0.370583,0.121382,0.091638,1,"c(-93.16955, 44.940256)"
1745,131,2025-02-19T22:26:32Z,0.100576,-0.060053,0.055372,1,"c(-93.169549, 44.940325)"
1746,132,2025-02-19T22:26:33Z,-0.20964,-0.098228,0.079154,1,"c(-93.169548, 44.940399)"
1747,133,2025-02-19T22:26:34Z,-0.328817,-0.034521,0.13624,1,"c(-93.169547, 44.94047)"
1748,134,2025-02-19T22:26:35Z,0.014617,-0.057271,0.058524,1,"c(-93.169546, 44.940542)"
1749,135,2025-02-19T22:26:36Z,-0.001605,0.012492,0.147708,1,"c(-93.169546, 44.940614)"
1750,136,2025-02-19T22:26:37Z,-0.207642,-0.069283,0.092784,1,"c(-93.169546, 44.940688)"
1751,137,2025-02-19T22:26:38Z,-0.347548,0.011968,0.16659,1,"c(-93.169545, 44.940762)"
1752,138,2025-02-19T22:26:39Z,-0.275571,-0.226051,-0.073773,1,"c(-93.169545, 44.940839)"
1753,139,2025-02-19T22:26:40Z,-0.38004,-0.162608,0.017582,1,"c(-93.169546, 44.940908)"
1754,140,2025-02-19T22:26:41Z,-0.86684,-0.160979,0.234716,1,"c(-93.169568, 44.94098)"
1755,141,2025-02-19T22:26:42Z,-0.377281,-0.156059,0.141942,1,"c(-93.169561, 44.941047)"
1756,142,2025-02-19T22:26:43Z,-0.167608,-0.057573,0.118162,1,"c(-93.16956, 44.941108)"
1757,143,2025-02-19T22:26:44Z,-0.154763,-0.030649,0.221783,1,"c(-93.169563, 44.941164)"
1758,144,2025-02-19T22:26:45Z,-0.509142,-0.095483,0.159528,1,"c(-93.169542, 44.941218)"
1759,145,2025-02-19T22:26:46Z,-0.772026,-0.243082,0.063638,1,"c(-93.169539, 44.94127)"
1760,146,2025-02-19T22:26:47Z,-0.785268,-0.096385,0.108961,1,"c(-93.169538, 44.941314)"
1761,147,2025-02-19T22:26:48Z,-1.169061,-0.264827,0.252781,1,"c(-93.169533, 44.94135)"
1762,148,2025-02-19T22:26:49Z,0.346448,0.064996,-0.017585,1,"c(-93.169552, 44.941384)"
1763,149,2025-02-19T22:26:50Z,1.730818,0.266615,0.842939,1,"c(-93.16955, 44.941404)"
1764,150,2025-02-19T22:26:51Z,0.95587,0.015386,1.646446,1,"c(-93.169547, 44.941433)"
1765,151,2025-02-19T22:26:52Z,0.70266,0.070033,1.946165,1,"c(-93.169526, 44.941468)"
