ID,seconds_elapsed,location_latitude,location_longitude,location_local_time,accelerometer_z,street_name,accelerometer_y_new,accelerometer_x_new,geometry,L2_norm
1271,87,44.94117,-93.170546,2025-02-19T22:07:49Z,-0.297912,Unknown,-0.090672,-0.419756,"c(NA, NA)",0.5226548295615377
1272,88,44.941219,-93.170517,2025-02-19T22:07:50Z,-0.296373,Unknown,0.078329,-0.252194,"c(NA, NA)",0.3969561701321696
1273,89,44.941266,-93.170491,2025-02-19T22:07:51Z,-0.673668,Unknown,-0.277347,-0.155283,"c(NA, NA)",0.7448910945379869
1274,90,44.941312,-93.170472,2025-02-19T22:07:52Z,-0.947919,Unknown,-0.259444,0.007872,"c(NA, NA)",0.9828141167489405
1275,91,44.941345,-93.170438,2025-02-19T22:07:53Z,-1.177867,Unknown,-0.241042,0.262125,"c(NA, NA)",1.2305207966865086
1276,1,44.936497,-93.172288,2025-02-19T22:14:53Z,0.034685,Vernon and Cambridge,0.010201,-0.226118,"c(NA, NA)",0.22899008613911653
1277,2,44.936499,-93.172218,2025-02-19T22:14:54Z,0.046601,Vernon and Cambridge,0.039248,-0.052373,"c(NA, NA)",0.08034295136475882
1278,3,44.936498,-93.172134,2025-02-19T22:14:55Z,-0.196844,Vernon and Cambridge,-0.033825,0.15164,"c(NA, NA)",0.2507715704799888
1279,4,44.936494,-93.172042,2025-02-19T22:14:56Z,-0.392781,Vernon and Cambridge,-0.10914,0.319391,"c(NA, NA)",0.5178793917911776
1280,5,44.936497,-93.171951,2025-02-19T22:14:57Z,-0.357154,Vernon and Cambridge,0.012852,0.356797,"c(NA, NA)",0.5050032206125026
1281,6,44.936501,-93.171858,2025-02-19T22:14:58Z,-0.160226,Vernon and Cambridge,-0.16066,0.244822,"c(NA, NA)",0.33379906884232013
1282,7,44.936496,-93.171766,2025-02-19T22:14:59Z,-0.303186,Vernon and Cambridge,-0.029012,0.246554,"c(NA, NA)",0.391857527241726
1283,8,44.936501,-93.171669,2025-02-19T22:15:00Z,-0.649621,Vernon and Cambridge,-0.182308,0.302694,"c(NA, NA)",0.7395047722232765
1284,9,44.936503,-93.171575,2025-02-19T22:15:01Z,-0.720158,Vernon and Cambridge,-0.117351,0.306909,"c(NA, NA)",0.7915756037460983
1285,10,44.936505,-93.171488,2025-02-19T22:15:02Z,-0.597799,Vernon and Cambridge,-0.205482,0.287809,"c(NA, NA)",0.6945649841490715
1286,11,44.93649,-93.171406,2025-02-19T22:15:03Z,-0.625761,Vernon and Cambridge,-0.167718,0.251177,"c(NA, NA)",0.6948352624716163
1287,12,44.936489,-93.171332,2025-02-19T22:15:04Z,-0.683278,Vernon and Cambridge,-0.085636,0.436713,"c(NA, NA)",0.8154266332104931
1288,13,44.936488,-93.171262,2025-02-19T22:15:05Z,-0.587943,Vernon and Cambridge,-0.294256,1.59993,"c(NA, NA)",1.7297513028424059
1289,14,44.936486,-93.171208,2025-02-19T22:15:06Z,-0.157442,Vernon and Cambridge,-0.233303,1.428816,"c(NA, NA)",1.4562738186992856
1290,15,44.936485,-93.171153,2025-02-19T22:15:07Z,0.046804,Vernon and Cambridge,-0.121817,1.445078,"c(NA, NA)",1.4509584494357517
1291,16,44.936457,-93.171114,2025-02-19T22:15:08Z,0.144265,Vernon and Cambridge,0.071783,1.348929,"c(NA, NA)",1.3585192808182738
1292,17,44.93642,-93.171091,2025-02-19T22:15:09Z,0.65645,Vernon and Cambridge,0.142369,0.595354,"c(NA, NA)",0.8975755789776145
1293,18,44.936371,-93.171081,2025-02-19T22:15:10Z,0.513199,Vernon and Cambridge,0.106641,0.145934,"c(NA, NA)",0.5440976464183611
1294,19,44.936314,-93.171077,2025-02-19T22:15:11Z,0.04053,Vernon and Cambridge,-0.046339,-0.150829,"c(NA, NA)",0.16290908833456774
1295,20,44.936255,-93.171074,2025-02-19T22:15:12Z,0.007909,Vernon and Cambridge,0.050009,0.061798,"c(NA, NA)",0.07989020694678416
1296,21,44.936191,-93.171097,2025-02-19T22:15:13Z,-0.33214,Vernon and Cambridge,-0.042209000000000003,0.291384,"c(NA, NA)",0.4438504418573896
1297,22,44.93613,-93.171078,2025-02-19T22:15:14Z,-0.516517,Vernon and Cambridge,-0.2074,-0.397524,"c(NA, NA)",0.6839809221498798
1298,23,44.936073,-93.171091,2025-02-19T22:15:15Z,-0.26819,Vernon and Cambridge,-0.080808,-0.392153,"c(NA, NA)",0.48191263147275976
1299,24,44.936009,-93.171095,2025-02-19T22:15:16Z,-0.436015,Vernon and Cambridge,-0.034895,-0.352808,"c(NA, NA)",0.5619610539121016
1300,25,44.935939,-93.171097,2025-02-19T22:15:17Z,-0.564557,Vernon and Cambridge,-0.155819,-0.340328,"c(NA, NA)",0.6773679314774209
1301,26,44.935875,-93.171099,2025-02-19T22:15:18Z,-0.674218,Vernon and Cambridge,-0.191282,-0.027176,"c(NA, NA)",0.701353869329884
1302,27,44.935815,-93.171096,2025-02-19T22:15:19Z,-1.111808,Vernon and Cambridge,-0.266099,0.1715,"c(NA, NA)",1.156000846308081
1303,28,44.935761,-93.17109,2025-02-19T22:15:20Z,-1.365353,Vernon and Cambridge,-0.36058,0.066204,"c(NA, NA)",1.4137148653901184
1304,29,44.935719,-93.17109,2025-02-19T22:15:21Z,-0.844291,Vernon and Cambridge,-0.242663,-0.214718,"c(NA, NA)",0.9043320428769512
1305,30,44.935687,-93.171095,2025-02-19T22:15:22Z,-0.37194,Vernon and Cambridge,-0.022906,-0.340171,"c(NA, NA)",0.5045595680165029
1306,31,44.935655,-93.171094,2025-02-19T22:15:23Z,0.300747,Vernon and Cambridge,0.00432,-0.687225,"c(NA, NA)",0.7501637294844372
1307,32,44.93562,-93.171085,2025-02-19T22:15:24Z,1.121225,Vernon and Cambridge,0.18483,0.290068,"c(NA, NA)",1.1727945575201992
1308,33,44.935576,-93.17107,2025-02-19T22:15:25Z,1.073609,Vernon and Cambridge,0.189851,0.34212,"c(NA, NA)",1.1426835876488295
1309,34,44.935522,-93.171093,2025-02-19T22:15:26Z,0.910172,Vernon and Cambridge,0.175013,0.19298,"c(NA, NA)",0.9467227155577287
1310,35,44.935459,-93.171072,2025-02-19T22:15:27Z,0.155176,Vernon and Cambridge,0.108862,-0.601425,"c(NA, NA)",0.6305890552848186
1311,36,44.935391,-93.171081,2025-02-19T22:15:28Z,0.01111,Vernon and Cambridge,-0.066594,-0.381891,"c(NA, NA)",0.3878130075397162
1312,37,44.935322,-93.171086,2025-02-19T22:15:29Z,0.127949,Vernon and Cambridge,-0.0047,-0.198414,"c(NA, NA)",0.23613799354826406
1313,38,44.93525,-93.171084,2025-02-19T22:15:30Z,-0.070111,Vernon and Cambridge,-0.02832,-0.036944,"c(NA, NA)",0.08415719729767622
1314,39,44.935176,-93.171079,2025-02-19T22:15:31Z,0.002675,Vernon and Cambridge,-0.152485,0.011293,"c(NA, NA)",0.152926003998666
1315,40,44.935101,-93.171077,2025-02-19T22:15:32Z,-0.126051,Vernon and Cambridge,-0.0228,0.108839,"c(NA, NA)",0.16809111375084645
1316,41,44.935024,-93.171078,2025-02-19T22:15:33Z,-0.202757,Vernon and Cambridge,-0.257641,0.280601,"c(NA, NA)",0.43153934598249555
1317,42,44.934948,-93.171082,2025-02-19T22:15:34Z,-0.253219,Vernon and Cambridge,-0.008653,0.125508,"c(NA, NA)",0.28274899546063825
1318,43,44.934874,-93.171087,2025-02-19T22:15:35Z,-0.382948,Vernon and Cambridge,-0.012973,-0.268262,"c(NA, NA)",0.46774134954801677
1319,44,44.934801,-93.171094,2025-02-19T22:15:36Z,-0.271781,Vernon and Cambridge,-0.119972,0.097399,"c(NA, NA)",0.3126415806414751
1320,45,44.93473,-93.171098,2025-02-19T22:15:37Z,-0.37768,Vernon and Cambridge,-0.024941,-0.082738,"c(NA, NA)",0.3874400760440252
1321,46,44.934661,-93.171104,2025-02-19T22:15:38Z,-0.806112,Vernon and Cambridge,-0.291584,0.162646,"c(NA, NA)",0.8725202043024562
1322,47,44.934596,-93.171106,2025-02-19T22:15:39Z,-1.041271,Vernon and Cambridge,-0.296531,0.171039,"c(NA, NA)",1.0960977460623664
1323,48,44.934543,-93.171108,2025-02-19T22:15:40Z,-1.051258,Vernon and Cambridge,-0.271206,0.075445,"c(NA, NA)",1.0882959271379269
1324,49,44.9345,-93.171107,2025-02-19T22:15:41Z,-0.82333,Vernon and Cambridge,-0.246848,0.302266,"c(NA, NA)",0.9111371788923993
1325,50,44.934464,-93.171109,2025-02-19T22:15:42Z,-0.471669,Vernon and Cambridge,-0.006884,0.068874,"c(NA, NA)",0.476720738895425
1326,51,44.934434,-93.171111,2025-02-19T22:15:43Z,-0.724053,Vernon and Cambridge,-0.206152,0.135713,"c(NA, NA)",0.764963667295382
1327,1,44.934349,-93.171056,2025-02-19T22:05:25Z,-0.289486,Vernon and Cambridge,-0.218987,2.012329,"c(NA, NA)",2.0448045027840682
1328,2,44.934392,-93.171083,2025-02-19T22:05:26Z,0.500863,Vernon and Cambridge,-0.047988,0.805986,"c(NA, NA)",0.9501473702058012
1329,3,44.934442,-93.171085,2025-02-19T22:05:27Z,0.347553,Vernon and Cambridge,0.119103,0.196879,"c(NA, NA)",0.41682124832954476
1330,4,44.934503,-93.171044,2025-02-19T22:05:29Z,0.075376,Vernon and Cambridge,0.040269,-0.138127,"c(NA, NA)",0.16242598888724674
1331,5,44.934568,-93.171044,2025-02-19T22:05:30Z,0.019924,Vernon and Cambridge,-0.103668,-0.091138,"c(NA, NA)",0.13946381266837646
1332,6,44.934639,-93.171044,2025-02-19T22:05:31Z,-0.456182,Vernon and Cambridge,-0.039922,0.030901,"c(NA, NA)",0.45896694326389126
1333,7,44.93471,-93.171066,2025-02-19T22:05:32Z,-0.590412,Vernon and Cambridge,-0.191878,-0.190227,"c(NA, NA)",0.6492994749397231
1334,8,44.934783,-93.171061,2025-02-19T22:05:33Z,-0.935572,Vernon and Cambridge,-0.003231,-0.384605,"c(NA, NA)",1.0115465449350316
1335,9,44.934854,-93.171055,2025-02-19T22:05:34Z,-0.630972,Vernon and Cambridge,-0.200582,-0.024862,"c(NA, NA)",0.6625533356281591
1336,10,44.934924,-93.171057,2025-02-19T22:05:35Z,-0.336693,Vernon and Cambridge,-0.065564,-0.019343,"c(NA, NA)",0.3435621719485427
1337,11,44.934996,-93.171061,2025-02-19T22:05:36Z,-0.481305,Vernon and Cambridge,-0.087099,-0.18247,"c(NA, NA)",0.5220498441011164
1338,12,44.935067,-93.171063,2025-02-19T22:05:37Z,-0.373956,Vernon and Cambridge,-0.184188,-0.033826,"c(NA, NA)",0.4182254267210448
1339,13,44.93514,-93.171065,2025-02-19T22:05:38Z,0.043396,Vernon and Cambridge,0.017803,-0.408718,"c(NA, NA)",0.41140073304382924
1340,14,44.935215,-93.171066,2025-02-19T22:05:39Z,-0.12724,Vernon and Cambridge,-0.130676,-0.132468,"c(NA, NA)",0.2254196211513097
1341,15,44.935292,-93.171058,2025-02-19T22:05:40Z,-0.445524,Vernon and Cambridge,-0.015426,-0.052586,"c(NA, NA)",0.4488818145659278
1342,16,44.935366,-93.171064,2025-02-19T22:05:41Z,-0.276167,Vernon and Cambridge,-0.213219,0.249589,"c(NA, NA)",0.42898161122710143
1343,17,44.93544,-93.171064,2025-02-19T22:05:42Z,-0.182634,Vernon and Cambridge,-0.096581,0.21833,"c(NA, NA)",0.3005845245800256
1344,18,44.935515,-93.171058,2025-02-19T22:05:43Z,-0.144878,Vernon and Cambridge,0.033933,-0.020609,"c(NA, NA)",0.15021922065434903
1345,19,44.935592,-93.171059,2025-02-19T22:05:44Z,-0.20792,Vernon and Cambridge,-0.205926,-0.202596,"c(NA, NA)",0.3559232825933139
1346,20,44.935668,-93.171058,2025-02-19T22:05:45Z,-0.346381,Vernon and Cambridge,-6.82e-4,-0.236813,"c(NA, NA)",0.4195958284516184
1347,21,44.935744,-93.171062,2025-02-19T22:05:46Z,-0.343602,Vernon and Cambridge,-0.099906,0.139537,"c(NA, NA)",0.3840756665150762
1348,22,44.93582,-93.171065,2025-02-19T22:05:47Z,-0.411211,Vernon and Cambridge,-0.13203,0.311605,"c(NA, NA)",0.5325636895677361
1349,23,44.935894,-93.171044,2025-02-19T22:05:48Z,-0.508234,Vernon and Cambridge,-0.074953,-0.138286,"c(NA, NA)",0.5320176395205332
1350,24,44.935967,-93.171057,2025-02-19T22:05:49Z,-0.329897,Vernon and Cambridge,-0.143257,0.091515,"c(NA, NA)",0.37111937955730634
1351,25,44.936034,-93.171059,2025-02-19T22:05:50Z,-0.316652,Vernon and Cambridge,-0.076621,0.185257,"c(NA, NA)",0.3747791653680871
1352,26,44.936101,-93.171058,2025-02-19T22:05:51Z,-0.248849,Vernon and Cambridge,-0.110312,0.045154,"c(NA, NA)",0.27592289839917233
1353,27,44.936164,-93.171057,2025-02-19T22:05:52Z,-0.198471,Vernon and Cambridge,-0.052381,-0.008992,"c(NA, NA)",0.20546377555666595
1354,28,44.936226,-93.171053,2025-02-19T22:05:53Z,-0.343291,Vernon and Cambridge,-0.074061,-0.344118,"c(NA, NA)",0.49168174699291006
1355,29,44.936283,-93.17105,2025-02-19T22:05:54Z,-0.397859,Vernon and Cambridge,-0.14181,-0.599989,"c(NA, NA)",0.7337497257934752
1356,30,44.936344,-93.171051,2025-02-19T22:05:55Z,-0.808785,Vernon and Cambridge,-0.116935,-0.34622000000000003,"c(NA, NA)",0.8875107091466559
1357,31,44.9364,-93.171059,2025-02-19T22:05:56Z,-0.907444,Vernon and Cambridge,-0.07659,-0.90922,"c(NA, NA)",1.2868572763270991
1358,32,44.936443,-93.171078,2025-02-19T22:05:57Z,-0.475275,Vernon and Cambridge,-0.087018,-1.019675,"c(NA, NA)",1.1283596782825944
1359,33,44.936493,-93.171084,2025-02-19T22:05:58Z,-0.415831,Vernon and Cambridge,0.093093,-1.164555,"c(NA, NA)",1.2400685768275075
1360,34,44.936526,-93.171137,2025-02-19T22:05:59Z,-0.407339,Vernon and Cambridge,-0.05034,-0.922337,"c(NA, NA)",1.0095368829765459
1361,35,44.936527,-93.171217,2025-02-19T22:06:00Z,-0.25093,Vernon and Cambridge,-0.040106,-0.310741,"c(NA, NA)",0.40141540231660267
1362,36,44.936528,-93.171276,2025-02-19T22:06:01Z,-0.134932,Vernon and Cambridge,0.04425,0.277955,"c(NA, NA)",0.3121276808439136
1363,37,44.936526,-93.171343,2025-02-19T22:06:02Z,0.025285,Vernon and Cambridge,-0.100313,0.371132,"c(NA, NA)",0.38528040518303036
1364,38,44.936529,-93.171406,2025-02-19T22:06:03Z,0.222074,Vernon and Cambridge,-0.020664,0.582089,"c(NA, NA)",0.6233550082360773
1365,39,44.936528,-93.171477,2025-02-19T22:06:04Z,0.210598,Vernon and Cambridge,-0.033872,0.549024,"c(NA, NA)",0.5890043994436713
1366,40,44.93653,-93.171554,2025-02-19T22:06:05Z,0.164222,Vernon and Cambridge,0.006485,0.371374,"c(NA, NA)",0.4061152156531444
1367,41,44.936529,-93.171626,2025-02-19T22:06:06Z,0.055225,Vernon and Cambridge,-0.027692,0.268818,"c(NA, NA)",0.2758256054339408
1368,42,44.936533,-93.171714,2025-02-19T22:06:07Z,0.080446,Vernon and Cambridge,0.028203,0.386881,"c(NA, NA)",0.39616142705467927
1369,43,44.936535,-93.171805,2025-02-19T22:06:08Z,-0.099009,Vernon and Cambridge,-0.144519,0.133527,"c(NA, NA)",0.22026798035801756
1370,44,44.936538,-93.171901,2025-02-19T22:06:09Z,-0.267939,Vernon and Cambridge,-0.015744,0.409363,"c(NA, NA)",0.48950714706324766
1371,45,44.936538,-93.171996,2025-02-19T22:06:10Z,-0.281069,Vernon and Cambridge,-0.18039,0.263125,"c(NA, NA)",0.42517655213569805
1372,46,44.936541,-93.172089,2025-02-19T22:06:11Z,-0.838377,Vernon and Cambridge,-0.145837,0.406353,"c(NA, NA)",0.9430096422131642
1373,47,44.936542,-93.17218,2025-02-19T22:06:12Z,-1.198351,Vernon and Cambridge,-0.284267,0.509303,"c(NA, NA)",1.332757439408612
1374,48,44.936537,-93.172255,2025-02-19T22:06:13Z,-1.260503,Vernon and Cambridge,-0.339616,0.494609,"c(NA, NA)",1.3960103521629057
1375,49,44.936537,-93.172314,2025-02-19T22:06:14Z,-1.309401,Vernon and Cambridge,-0.298123,0.449512,"c(NA, NA)",1.416145945894702
1376,1,44.93995,-93.169626,2025-02-19T22:03:07Z,-0.246652,Macalester Street,0.107174,-0.855251,"c(NA, NA)",0.8965365293065308
1377,2,44.939903,-93.169618,2025-02-19T22:03:08Z,-0.048983,Macalester Street,-0.002279,-0.00427,"c(NA, NA)",0.049221550463186346
1378,3,44.939854,-93.16961,2025-02-19T22:03:09Z,0.080862,Macalester Street,-0.046723,-0.192682,"c(NA, NA)",0.21412158904930628
1379,4,44.939798,-93.169604,2025-02-19T22:03:10Z,0.312347,Macalester Street,0.065073,0.248189,"c(NA, NA)",0.40421890537059246
1380,5,44.93974,-93.169598,2025-02-19T22:03:12Z,0.027364,Macalester Street,-0.068831,0.591568,"c(NA, NA)",0.5961872136175012
1381,6,44.939685,-93.169593,2025-02-19T22:03:13Z,-0.612466,Macalester Street,-0.169512,0.441209,"c(NA, NA)",0.7736370602427213
1382,7,44.939628,-93.169592,2025-02-19T22:03:14Z,0.011393,Macalester Street,0.004455,0.126516,"c(NA, NA)",0.12710604128049932
1383,8,44.939566,-93.169593,2025-02-19T22:03:15Z,0.231362,Macalester Street,0.017451,0.069795,"c(NA, NA)",0.2422896086711108
1384,9,44.939499,-93.169591,2025-02-19T22:03:16Z,0.013352,Macalester Street,-0.016553,0.162353,"c(NA, NA)",0.16373995945400743
1385,10,44.93943,-93.169588,2025-02-19T22:03:17Z,-0.453969,Macalester Street,-0.010487,0.090005,"c(NA, NA)",0.4629241084184318
1386,11,44.939361,-93.169585,2025-02-19T22:03:18Z,-0.122015,Macalester Street,-0.145717,0.120865,"c(NA, NA)",0.2252319971473858
1387,12,44.939291,-93.169584,2025-02-19T22:03:19Z,-0.105061,Macalester Street,-0.05168,0.119333,"c(NA, NA)",0.16717954722393524
1388,13,44.939219,-93.169584,2025-02-19T22:03:20Z,-0.219464,Macalester Street,-0.037881,0.122632,"c(NA, NA)",0.2542400929849578
1389,14,44.939148,-93.169585,2025-02-19T22:03:21Z,-0.413088,Macalester Street,-0.136259,0.152184,"c(NA, NA)",0.4608342225583946
1390,15,44.93908,-93.169589,2025-02-19T22:03:22Z,-0.553365,Macalester Street,-0.125675,0.155363,"c(NA, NA)",0.5883406246546298
1391,16,44.939013,-93.169591,2025-02-19T22:03:23Z,-0.304403,Macalester Street,-0.138494,0.053021,"c(NA, NA)",0.33860449035120604
1392,17,44.938947,-93.169591,2025-02-19T22:03:24Z,0.071783,Macalester Street,-0.1282,-0.052864,"c(NA, NA)",0.15614942070017424
1393,18,44.938879,-93.169591,2025-02-19T22:03:25Z,-0.128065,Macalester Street,0.09414,0.155713,"c(NA, NA)",0.22250735312344175
1394,19,44.938811,-93.169588,2025-02-19T22:03:26Z,-0.118886,Macalester Street,0.022361,0.053471,"c(NA, NA)",0.1322612685482791
1395,20,44.938743,-93.169588,2025-02-19T22:03:27Z,-0.014771,Macalester Street,-0.049169,0.149954,"c(NA, NA)",0.1584991328619813
1396,21,44.938674,-93.169588,2025-02-19T22:03:28Z,-0.227012,Macalester Street,0.021716,0.0827,"c(NA, NA)",0.24258054909658358
1397,22,44.938606,-93.169589,2025-02-19T22:03:29Z,-0.32019,Macalester Street,-0.170839,0.056983,"c(NA, NA)",0.3673617594551724
1398,23,44.938541,-93.169589,2025-02-19T22:03:30Z,-0.721531,Macalester Street,-0.21978,0.184793,"c(NA, NA)",0.7765685322043381
1399,24,44.938482,-93.169592,2025-02-19T22:03:31Z,-0.909064,Macalester Street,-0.202699,0.331338,"c(NA, NA)",0.9885692241522593
1400,25,44.938431,-93.169596,2025-02-19T22:03:32Z,-0.795428,Macalester Street,-0.212684,0.513782,"c(NA, NA)",0.9705215765576776
1401,26,44.938389,-93.169603,2025-02-19T22:03:33Z,-0.14168,Macalester Street,-0.061175,1.190973,"c(NA, NA)",1.20092976054139
1402,27,44.938349,-93.169638,2025-02-19T22:03:34Z,-0.193822,Macalester Street,-0.118262,1.70333,"c(NA, NA)",1.7183963329884058
1403,28,44.938324,-93.169625,2025-02-19T22:03:35Z,-0.152076,Macalester Street,-0.192777,1.245855,"c(NA, NA)",1.26982076000119
1404,29,44.938312,-93.169637,2025-02-19T22:03:36Z,0.158509,Macalester Street,-0.021493,0.576771,"c(NA, NA)",0.5985414259439359
1405,30,44.938309,-93.169797,2025-02-19T22:03:37Z,0.203295,Macalester Street,-0.181627,0.332526,"c(NA, NA)",0.4299892612961398
1406,31,44.938313,-93.169865,2025-02-19T22:03:38Z,0.699137,Macalester Street,0.280452,-0.229277,"c(NA, NA)",0.7874095578553768
1407,32,44.938314,-93.169948,2025-02-19T22:03:39Z,0.185467,Macalester Street,0.116192,-0.357216,"c(NA, NA)",0.41892942079663015
1408,33,44.938317,-93.170037,2025-02-19T22:03:40Z,-0.330656,Macalester Street,-0.072791,-0.430156,"c(NA, NA)",0.5474176690179081
1409,34,44.938321,-93.170126,2025-02-19T22:03:41Z,-0.350053,Macalester Street,0.008144,-0.465648,"c(NA, NA)",0.5826074900385335
1410,35,44.938321,-93.170215,2025-02-19T22:03:42Z,-0.941005,Macalester Street,-0.213038,-0.232166,"c(NA, NA)",0.9923591340966234
1411,36,44.938325,-93.170292,2025-02-19T22:03:43Z,-0.949294,Macalester Street,-0.232749,-0.232367,"c(NA, NA)",1.0046519885641993
1412,37,44.938325,-93.170367,2025-02-19T22:03:44Z,-1.009449,Macalester Street,-0.232599,-0.440674,"c(NA, NA)",1.125736715523661
1413,38,44.938322,-93.170435,2025-02-19T22:03:45Z,-0.952768,Macalester Street,-0.083832,-0.868123,"c(NA, NA)",1.2916780594161223
1414,39,44.938311,-93.170495,2025-02-19T22:03:46Z,-0.882475,Macalester Street,-0.163708,-1.556789,"c(NA, NA)",1.7969848150193144
1415,40,44.938316,-93.170546,2025-02-19T22:03:47Z,-0.323753,Macalester Street,0.071341,-1.695995,"c(NA, NA)",1.7280927588862236
1416,41,44.938309,-93.170586,2025-02-19T22:03:48Z,-0.068563,Macalester Street,0.010114,-1.825784,"c(NA, NA)",1.8270989006129363
1417,42,44.938195,-93.170609,2025-02-19T22:03:49Z,0.15115,Macalester Street,0.08806,-1.087932,"c(NA, NA)",1.1019060407875072
1418,43,44.938137,-93.170622,2025-02-19T22:03:50Z,0.10442,Macalester Street,0.107597,-0.806209,"c(NA, NA)",0.8200326837937619
1419,44,44.938076,-93.170628,2025-02-19T22:03:51Z,-0.468924,Macalester Street,-0.003312,-0.0745,"c(NA, NA)",0.4748167405641886
1420,45,44.938021,-93.170627,2025-02-19T22:03:52Z,-1.155248,Macalester Street,-0.270384,0.352467,"c(NA, NA)",1.2377150055844843
1421,46,44.937978,-93.170621,2025-02-19T22:03:53Z,-1.204782,Macalester Street,-0.302979,0.589396,"c(NA, NA)",1.375021304118958
1422,47,44.937945,-93.170619,2025-02-19T22:03:54Z,-1.170487,Macalester Street,-0.320437,0.504626,"c(NA, NA)",1.3142933797345249
1423,48,44.93792,-93.170617,2025-02-19T22:03:55Z,-0.856844,Macalester Street,-0.225634,0.433989,"c(NA, NA)",0.9866300190106726
1424,49,44.937905,-93.170615,2025-02-19T22:03:56Z,-0.13083,Macalester Street,0.080112,0.273011,"c(NA, NA)",0.3131603863278368
1425,50,44.937886,-93.170614,2025-02-19T22:03:57Z,0.25675,Macalester Street,-0.260418,0.178265,"c(NA, NA)",0.4068372001784006
1426,51,44.937866,-93.170613,2025-02-19T22:03:58Z,0.985568,Macalester Street,0.279238,-0.013161,"c(NA, NA)",1.0244468532769282
1427,52,44.937835,-93.170612,2025-02-19T22:03:59Z,1.1163,Macalester Street,0.209831,-0.066948,"c(NA, NA)",1.1378210638167146
1428,53,44.937792,-93.170611,2025-02-19T22:04:00Z,0.982097,Macalester Street,0.200814,-0.042085,"c(NA, NA)",1.0033005169090665
1429,54,44.93774,-93.170609,2025-02-19T22:04:01Z,0.747411,Macalester Street,0.178635,0.006342,"c(NA, NA)",0.7684880526787649
1430,55,44.937683,-93.170608,2025-02-19T22:04:02Z,0.36611,Macalester Street,0.170091,0.053771,"c(NA, NA)",0.407257659009625
1431,56,44.937622,-93.170604,2025-02-19T22:04:03Z,0.013057,Macalester Street,0.128955,0.161205,"c(NA, NA)",0.2068500164346138
1432,57,44.937559,-93.170598,2025-02-19T22:04:04Z,-0.10776,Macalester Street,0.019868,-0.07974,"c(NA, NA)",0.13551908582926614
1433,58,44.937497,-93.170594,2025-02-19T22:04:05Z,-0.865899,Macalester Street,-0.21578,-6.25e-4,"c(NA, NA)",0.89238023130614
1434,59,44.937442,-93.170585,2025-02-19T22:04:06Z,-0.732884,Macalester Street,-0.220354,0.308656,"c(NA, NA)",0.8251929284161371
1435,60,44.937392,-93.170611,2025-02-19T22:04:07Z,-0.664882,Macalester Street,-0.281095,0.258147,"c(NA, NA)",0.7666305150188061
1436,61,44.937349,-93.170609,2025-02-19T22:04:08Z,-1.265345,Macalester Street,-0.320013,0.403333,"c(NA, NA)",1.3660833788912738
1437,62,44.937319,-93.170609,2025-02-19T22:04:09Z,-1.105108,Macalester Street,-0.422073,0.430936,"c(NA, NA)",1.2590135603276877
1438,63,44.937299,-93.170608,2025-02-19T22:04:10Z,-0.857577,Macalester Street,-0.079299,0.166737,"c(NA, NA)",0.8772273761682315
1439,64,44.937285,-93.170608,2025-02-19T22:04:11Z,0.367243,Macalester Street,0.033667,0.052552,"c(NA, NA)",0.3725085242541437
1440,65,44.937267,-93.170584,2025-02-19T22:04:12Z,0.702833,Macalester Street,-0.037616,0.128664,"c(NA, NA)",0.7155023509681853
1441,66,44.937241,-93.170561,2025-02-19T22:04:13Z,0.831795,Macalester Street,0.235577,-0.273827,"c(NA, NA)",0.9068410394788052
1442,67,44.937208,-93.170564,2025-02-19T22:04:14Z,0.95697,Macalester Street,0.204082,-0.171285,"c(NA, NA)",0.9933678044153635
1443,68,44.937164,-93.170566,2025-02-19T22:04:15Z,0.96969,Macalester Street,0.166673,-0.160586,"c(NA, NA)",0.9969285071784235
1444,69,44.937111,-93.170567,2025-02-19T22:04:16Z,0.85248,Macalester Street,0.150898,-0.177425,"c(NA, NA)",0.8837261948301635
1445,70,44.937049,-93.170569,2025-02-19T22:04:17Z,0.419511,Macalester Street,0.102556,-0.167104,"c(NA, NA)",0.4630669056119213
1446,71,44.936986,-93.170571,2025-02-19T22:04:18Z,-0.420941,Macalester Street,-0.131726,0.054451,"c(NA, NA)",0.44441869442902604
1447,72,44.93693,-93.17057,2025-02-19T22:04:19Z,-0.628074,Macalester Street,-0.153595,0.110937,"c(NA, NA)",0.656030023299239
1448,73,44.936878,-93.17057,2025-02-19T22:04:20Z,-1.498128,Macalester Street,-0.319314,0.156409,"c(NA, NA)",1.539744365231125
1449,74,44.936842,-93.170569,2025-02-19T22:04:21Z,-2.220029,Macalester Street,-0.503391,0.34909,"c(NA, NA)",2.3029969795512106
1450,75,44.936827,-93.170566,2025-02-19T22:04:22Z,-0.82374,Macalester Street,-0.113293,0.061737,"c(NA, NA)",0.833783154434053
1451,76,44.936817,-93.170567,2025-02-19T22:04:23Z,0.54846,Macalester Street,-0.008101,-0.054558,"c(NA, NA)",0.55122642640298
1452,77,44.936799,-93.170563,2025-02-19T22:04:24Z,0.927117,Macalester Street,0.245433,-0.297242,"c(NA, NA)",1.0040598068551494
1453,78,44.936772,-93.170558,2025-02-19T22:04:25Z,1.110009,Macalester Street,0.203727,-0.301612,"c(NA, NA)",1.1681585804821193
