ID,seconds_elapsed,location_latitude,location_longitude,location_local_time,accelerometer_z,street_name,accelerometer_y_new,accelerometer_x_new,L2_norm
420,55,44.939924,-93.166997,2025-03-28T02:32:13Z,0.387332,Snelling Avenue North L,0.104667,-0.068247,0.40698760684079804
421,56,44.939924,-93.166997,2025-03-28T02:32:14Z,0.404686,Snelling Avenue North L,0.110404,-0.073435,0.4258550234962598
422,57,44.939924,-93.166996,2025-03-28T02:32:15Z,0.421086,Snelling Avenue North L,0.116044,-0.080121,0.4440709447520745
423,58,44.939926,-93.166997,2025-03-28T02:32:16Z,0.426665,Snelling Avenue North L,0.117902,-0.081926,0.4501730481770316
424,59,44.939923,-93.166995,2025-03-28T02:32:17Z,0.428213,Snelling Avenue North L,0.118148,-0.077131,0.45085975029270464
425,60,44.939925,-93.166996,2025-03-28T02:32:18Z,0.41412,Snelling Avenue North L,0.115315,-0.082891,0.4377942913127123
426,61,44.939926,-93.166995,2025-03-28T02:32:19Z,0.403525,Snelling Avenue North L,0.10953,-0.071957,0.42427238464693884
427,62,44.939925,-93.166995,2025-03-28T02:32:20Z,0.374544,Snelling Avenue North L,0.103301,-0.073613,0.3954404864274775
428,63,44.939925,-93.166995,2025-03-28T02:32:21Z,0.353173,Snelling Avenue North L,0.094047,-0.063116,0.3708903282562111
429,64,44.939925,-93.166995,2025-03-28T02:32:22Z,0.320702,Snelling Avenue North L,0.083719,-0.057801,0.33645148144420467
430,65,44.939925,-93.166995,2025-03-28T02:32:23Z,0.283625,Snelling Avenue North L,0.076355,-0.057582,0.2993140714600635
431,66,44.939925,-93.166995,2025-03-28T02:32:24Z,0.254237,Snelling Avenue North L,0.065722,-0.04689,0.2667480188361293
432,67,44.939925,-93.166995,2025-03-28T02:32:25Z,0.224856,Snelling Avenue North L,0.058878,-0.047031,0.23714711590276616
433,68,44.939925,-93.166995,2025-03-28T02:32:26Z,0.205649,Snelling Avenue North L,0.052958,-0.038658,0.2158483308459901
434,69,44.939925,-93.166995,2025-03-28T02:32:27Z,0.18689,Snelling Avenue North L,0.049225,-0.040466,0.1974549819098014
435,70,44.939925,-93.166995,2025-03-28T02:32:28Z,0.170813,Snelling Avenue North L,0.041167,-0.032426,0.17867078198183384
436,71,44.939925,-93.166995,2025-03-28T02:32:29Z,0.153566,Snelling Avenue North L,0.036957,-0.032359,0.16123101775402895
437,72,44.939925,-93.166995,2025-03-28T02:32:30Z,0.141491,Snelling Avenue North L,0.03324,-0.026591,0.1477554803112223
438,73,44.939925,-93.166995,2025-03-28T02:32:31Z,0.128235,Snelling Avenue North L,0.029788,-0.028054,0.1346052268115915
439,74,44.939925,-93.166995,2025-03-28T02:32:32Z,0.116831,Snelling Avenue North L,0.028716,-0.02974,0.12392965269458314
440,75,44.939925,-93.166995,2025-03-28T02:32:33Z,0.108222,Snelling Avenue North L,0.023682,-0.022476,0.11303985573239202
441,76,44.939925,-93.166995,2025-03-28T02:32:34Z,0.100555,Snelling Avenue North L,0.023499,-0.024838,0.10620940292648294
442,77,44.939925,-93.166995,2025-03-28T02:32:35Z,0.093113,Snelling Avenue North L,0.020996,-0.022867,0.09815173189506134
443,78,44.939925,-93.166995,2025-03-28T02:32:36Z,0.085829,Snelling Avenue North L,0.017748,-0.016183,0.08912630494977339
444,79,44.939925,-93.166995,2025-03-28T02:32:37Z,0.077978,Snelling Avenue North L,0.016768,-0.021166,0.08252111162605605
445,80,44.939925,-93.166995,2025-03-28T02:32:38Z,0.089751,Snelling Avenue North L,0.021208,-0.020816,0.09454272643096347
446,81,44.939925,-93.166995,2025-03-28T02:32:39Z,0.582876,Snelling Avenue North L,0.138902,-0.117817,0.610670977261078
447,82,44.939936,-93.166989,2025-03-28T02:32:40Z,1.550246,Snelling Avenue North L,0.375506,-0.302644,1.6235334327595474
448,83,44.939951,-93.166989,2025-03-28T02:32:41Z,1.480304,Snelling Avenue North L,0.355629,-0.285058,1.5488802346924697
449,84,44.939984,-93.166991,2025-03-28T02:32:42Z,1.396249,Snelling Avenue North L,0.328094,-0.259094,1.4574932739717876
450,85,44.940029,-93.166991,2025-03-28T02:32:43Z,1.129644,Snelling Avenue North L,0.31412,-0.22709,1.194293435147326
451,86,44.940088,-93.166991,2025-03-28T02:32:44Z,1.270281,Snelling Avenue North L,0.182964,-0.245886,1.3067324015470803
452,87,44.940159,-93.166992,2025-03-28T02:32:45Z,1.066102,Snelling Avenue North L,0.208643,-0.149337,1.0965431662374263
453,88,44.940244,-93.166992,2025-03-28T02:32:46Z,0.804783,Snelling Avenue North L,0.221063,-0.265752,0.8758816430100588
454,89,44.940342,-93.166992,2025-03-28T02:32:47Z,0.301416,Snelling Avenue North L,0.099408,-0.02515,0.3183803982973826
455,90,44.940446,-93.166992,2025-03-28T02:32:48Z,0.09324,Snelling Avenue North L,0.035412,0.003261,0.0997914899427802
456,91,44.940558,-93.166992,2025-03-28T02:32:49Z,-0.232435,Snelling Avenue North L,-0.112476,-0.014103,0.2586035081161893
457,92,44.940673,-93.166991,2025-03-28T02:32:50Z,-0.569883,Snelling Avenue North L,-0.120967,-0.030516,0.5833788434919457
458,93,44.940787,-93.166992,2025-03-28T02:32:51Z,-1.267241,Snelling Avenue North L,-0.277962,-0.314728,1.3349967563664715
459,94,44.940896,-93.167001,2025-03-28T02:32:52Z,-2.108162,Snelling Avenue North L,-0.652386,-0.025506,2.2069447358907746
460,95,44.940987,-93.167015,2025-03-28T02:32:53Z,-1.851587,Snelling Avenue North L,-0.343023,0.493438,1.9466690157656488
461,96,44.941071,-93.167006,2025-03-28T02:32:54Z,-1.900893,Snelling Avenue North L,-0.479243,0.494888,2.0218759069344485
462,97,44.94114,-93.167011,2025-03-28T02:32:55Z,-1.794351,Snelling Avenue North L,-0.486697,0.558813,1.9413504191616207
463,98,44.941189,-93.167013,2025-03-28T02:32:56Z,-0.081567,Snelling Avenue North L,-0.035152,0.169852,0.19167300409029958
464,99,44.941237,-93.167013,2025-03-28T02:32:57Z,-0.028626,Snelling Avenue North L,0.011029,-0.022702,0.03816369375466688
465,100,44.941286,-93.167013,2025-03-28T02:32:58Z,0.115361,Snelling Avenue North L,0.041511,-0.521262,0.5354861306196455
466,101,44.941336,-93.167016,2025-03-28T02:32:59Z,0.208005,Snelling Avenue North L,0.094852,-1.213242,1.234592699027902
467,102,44.94139,-93.167034,2025-03-28T02:33:00Z,-0.319699,Snelling Avenue North L,-0.077815,-1.379669,1.4183614399676128
468,1,44.934445,-93.177207,2025-03-28T02:41:34Z,0.487647,Fairview Avenue North,0.149267,-0.708385,0.8728628426751822
469,2,44.934496,-93.177208,2025-03-28T02:41:35Z,0.959061,Fairview Avenue North,0.210957,-0.587743,1.144439903017629
470,3,44.934557,-93.177208,2025-03-28T02:41:36Z,0.507306,Fairview Avenue North,0.197821,-0.591524,0.8039858010269834
471,4,44.934625,-93.17721,2025-03-28T02:41:37Z,0.47149,Fairview Avenue North,0.082356,-0.579054,0.7512581884758395
472,5,44.934707,-93.177209,2025-03-28T02:41:38Z,0.330267,Fairview Avenue North,0.129108,-0.510627,0.6216792582047435
473,6,44.934792,-93.177208,2025-03-28T02:41:39Z,0.241969,Fairview Avenue North,0.00851,-0.552214,0.6029607937975735
474,7,44.934882,-93.177209,2025-03-28T02:41:40Z,0.110309,Fairview Avenue North,0.103679,-0.519079,0.5407036330218247
475,8,44.93498,-93.177207,2025-03-28T02:41:41Z,0.006423,Fairview Avenue North,0.062238,-0.486148,0.490157833230277
476,9,44.935082,-93.177207,2025-03-28T02:41:42Z,-0.169395,Fairview Avenue North,-0.002099,-0.403264,0.43740247544109767
477,10,44.935189,-93.177207,2025-03-28T02:41:43Z,-0.079002,Fairview Avenue North,-0.270907,-0.367195,0.4631026740130098
478,11,44.935299,-93.177205,2025-03-28T02:41:44Z,-0.224088,Fairview Avenue North,0.07043,-0.252537,0.34489237888506613
479,12,44.935416,-93.177205,2025-03-28T02:41:45Z,-0.288905,Fairview Avenue North,-0.004013,-0.266444,0.3930325792221302
480,13,44.935531,-93.177205,2025-03-28T02:41:46Z,-0.393513,Fairview Avenue North,-0.104721,-0.25827,0.48220572571258424
481,14,44.935647,-93.177204,2025-03-28T02:41:47Z,-0.451267,Fairview Avenue North,-0.160992,-0.221839,0.5279894613285382
482,15,44.935766,-93.177202,2025-03-28T02:41:48Z,-0.599887,Fairview Avenue North,-0.104713,-0.167393,0.6315454390516964
483,16,44.935884,-93.177201,2025-03-28T02:41:49Z,-0.510195,Fairview Avenue North,-0.217345,-0.159944,0.5771653750754631
484,17,44.936,-93.1772,2025-03-28T02:41:50Z,-0.504796,Fairview Avenue North,0.104938,-0.129613,0.5316300548586395
485,18,44.936117,-93.177201,2025-03-28T02:41:51Z,-0.266232,Fairview Avenue North,-0.301361,-0.203065,0.4504812142254103
486,19,44.936235,-93.177204,2025-03-28T02:41:53Z,-0.283907,Fairview Avenue North,0.083701,0.05249,0.30060645726597424
487,20,44.936355,-93.177205,2025-03-28T02:41:54Z,-0.277846,Fairview Avenue North,-0.131252,-0.03255,0.3090064557901663
488,21,44.936473,-93.177204,2025-03-28T02:41:55Z,-0.240301,Fairview Avenue North,-0.054998,-0.073229,0.2571611110685284
489,22,44.936591,-93.177203,2025-03-28T02:41:56Z,-0.303052,Fairview Avenue North,-0.029735,-0.054435,0.309334534370154
490,23,44.936716,-93.177202,2025-03-28T02:41:57Z,-0.326619,Fairview Avenue North,-0.088483,-0.042002,0.34098882746213255
491,24,44.936836,-93.177203,2025-03-28T02:41:58Z,-0.299089,Fairview Avenue North,-0.092498,-0.017523,0.313555681584627
492,25,44.936953,-93.177202,2025-03-28T02:41:59Z,-0.387776,Fairview Avenue North,-0.019505,-0.100975,0.4011815322594
493,26,44.937076,-93.177197,2025-03-28T02:42:00Z,-0.234842,Fairview Avenue North,-0.129622,-0.001612,0.2682447136329065
494,27,44.937194,-93.177195,2025-03-28T02:42:01Z,-0.312037,Fairview Avenue North,-0.162695,-0.011369,0.3520880664762724
495,28,44.937309,-93.177194,2025-03-28T02:42:02Z,0.031638,Fairview Avenue North,0.004133,-0.141595,0.14514540556972516
496,29,44.937427,-93.177195,2025-03-28T02:42:03Z,-0.092621,Fairview Avenue North,-0.031543,-0.06201,0.11583976256018483
497,30,44.937547,-93.177192,2025-03-28T02:42:04Z,-0.106437,Fairview Avenue North,-0.02477,0.061711,0.12550153540893436
498,31,44.937667,-93.177193,2025-03-28T02:42:05Z,-0.095835,Fairview Avenue North,0.065738,-0.043105,0.12395109073340177
499,32,44.937784,-93.177192,2025-03-28T02:42:06Z,-0.164992,Fairview Avenue North,-0.136034,-0.062488,0.22278321158471523
500,33,44.9379,-93.177191,2025-03-28T02:42:07Z,-0.06445,Fairview Avenue North,-0.101705,-0.212653,0.2443747285093121
501,34,44.938021,-93.177192,2025-03-28T02:42:08Z,-0.009858,Fairview Avenue North,0.002388,-0.015457,0.018487875946143734
502,35,44.93814,-93.177195,2025-03-28T02:42:09Z,-0.146421,Fairview Avenue North,0.009733,0.080499,0.16737362256640084
503,36,44.938261,-93.177193,2025-03-28T02:42:10Z,-0.064132,Fairview Avenue North,-0.035596,7e-5,0.07334843924719871
504,37,44.938382,-93.177193,2025-03-28T02:42:11Z,-0.163898,Fairview Avenue North,-0.025012,-0.116439,0.20259860628592685
505,38,44.938499,-93.177195,2025-03-28T02:42:12Z,-0.065861,Fairview Avenue North,-0.029045,0.082291,0.10933019723296945
506,39,44.938619,-93.177195,2025-03-28T02:42:13Z,-0.037821,Fairview Avenue North,-0.023464,0.011948,0.046084075785459776
507,40,44.938738,-93.177196,2025-03-28T02:42:14Z,-0.039804,Fairview Avenue North,-0.017906,0.007439,0.04427552340740875
508,41,44.938857,-93.177194,2025-03-28T02:42:15Z,-0.238292,Fairview Avenue North,-0.001595,0.019733,0.23911297032574375
509,42,44.938973,-93.177195,2025-03-28T02:42:16Z,-0.176949,Fairview Avenue North,-0.083987,-0.021219,0.19701525507178372
510,43,44.939085,-93.177194,2025-03-28T02:42:17Z,-0.215099,Fairview Avenue North,-0.141797,-0.003089,0.2576499775489996
511,44,44.939198,-93.177191,2025-03-28T02:42:18Z,-0.193267,Fairview Avenue North,-0.042554,-0.031293,0.20035525462038672
512,45,44.939309,-93.177192,2025-03-28T02:42:19Z,-0.161829,Fairview Avenue North,-0.01644,0.054245,0.17146841944218183
513,46,44.939422,-93.17719,2025-03-28T02:42:20Z,-0.283337,Fairview Avenue North,-0.114321,0.080336,0.31591615898209446
514,47,44.93953,-93.177187,2025-03-28T02:42:21Z,-0.930602,Fairview Avenue North,-0.199095,0.153031,0.9638866055662357
515,48,44.939627,-93.177185,2025-03-28T02:42:22Z,-1.132333,Fairview Avenue North,-0.289664,0.121023,1.1750446043933822
516,49,44.939716,-93.177185,2025-03-28T02:42:23Z,-1.42293,Fairview Avenue North,-0.360064,0.258977,1.4904512590235885
517,50,44.939785,-93.177186,2025-03-28T02:42:24Z,-1.437729,Fairview Avenue North,-0.336963,0.258135,1.4990805245332888
518,51,44.939841,-93.177186,2025-03-28T02:42:25Z,-1.340386,Fairview Avenue North,-0.355729,0.225357,1.4049781236325354
519,52,44.939878,-93.177189,2025-03-28T02:42:26Z,-1.287711,Fairview Avenue North,-0.294568,0.228016,1.3405078225810545
520,53,44.9399,-93.177191,2025-03-28T02:42:27Z,-1.025051,Fairview Avenue North,-0.259702,0.176935,1.0721383658977977
521,54,44.939911,-93.177194,2025-03-28T02:42:28Z,-0.468841,Fairview Avenue North,-0.10436,0.081636,0.48720358103876865
522,55,44.939918,-93.177175,2025-03-28T02:42:29Z,-0.168169,Fairview Avenue North,-0.025183,0.028493,0.17241475313615134
523,56,44.93992,-93.177175,2025-03-28T02:42:30Z,0.208838,Fairview Avenue North,0.057778,-0.040497,0.2204350574137426
524,57,44.939919,-93.177175,2025-03-28T02:42:31Z,0.360176,Fairview Avenue North,0.10079,-0.074286,0.3813184822061475
525,58,44.939922,-93.177175,2025-03-28T02:42:32Z,0.301563,Fairview Avenue North,0.080678,-0.060559,0.31798832546809014
526,59,44.939923,-93.177175,2025-03-28T02:42:33Z,0.257476,Fairview Avenue North,0.067272,-0.048782,0.2705533146793807
527,60,44.939924,-93.177175,2025-03-28T02:42:34Z,0.21751,Fairview Avenue North,0.057319,-0.044965,0.22938596096099692
528,61,44.939926,-93.177175,2025-03-28T02:42:35Z,0.184762,Fairview Avenue North,0.04704,-0.038602,0.19452473531147654
529,62,44.939928,-93.177175,2025-03-28T02:42:36Z,0.154162,Fairview Avenue North,0.038317,-0.029582,0.16158344425404478
530,63,44.939929,-93.177175,2025-03-28T02:42:37Z,0.139202,Fairview Avenue North,0.034605,-0.029814,0.14650453039070158
531,64,44.939931,-93.177175,2025-03-28T02:42:38Z,0.12917,Fairview Avenue North,0.032196,-0.02844,0.13612606258905752
532,65,44.939931,-93.177175,2025-03-28T02:42:39Z,0.148712,Fairview Avenue North,0.035766,-0.029598,0.15578994609409172
533,66,44.939931,-93.177175,2025-03-28T02:42:40Z,0.176988,Fairview Avenue North,0.043221999999999997,-0.032407,0.18504893157486754
534,67,44.939931,-93.177175,2025-03-28T02:42:41Z,0.19581,Fairview Avenue North,0.049934,-0.042126,0.206420833086198
535,68,44.939931,-93.177175,2025-03-28T02:42:42Z,0.203492,Fairview Avenue North,0.051322,-0.044294,0.21448752920391434
536,69,44.939931,-93.177175,2025-03-28T02:42:43Z,0.200666,Fairview Avenue North,0.0513,-0.042444,0.21142380824306425
537,70,44.939931,-93.177175,2025-03-28T02:42:44Z,0.19049,Fairview Avenue North,0.048381,-0.039601,0.20048790602427868
538,71,44.939931,-93.177175,2025-03-28T02:42:45Z,0.445205,Fairview Avenue North,0.107273,-0.084045,0.4655948352151257
539,72,44.939947,-93.177175,2025-03-28T02:42:46Z,1.12729,Fairview Avenue North,0.271779,-0.223662,1.1809620058177146
540,73,44.939959,-93.177175,2025-03-28T02:42:47Z,2.156624,Fairview Avenue North,0.48094,-0.420016,2.2491651342736043
541,74,44.939995,-93.177175,2025-03-28T02:42:48Z,1.297465,Fairview Avenue North,0.398816,-0.256272,1.3813562053521895
542,75,44.940041,-93.177174,2025-03-28T02:42:49Z,0.831881,Fairview Avenue North,0.271256,-0.101924,0.8809053964376651
543,76,44.940094,-93.177174,2025-03-28T02:42:50Z,0.876963,Fairview Avenue North,-0.034741,-0.053296,0.8792675952552784
544,77,44.940156,-93.177174,2025-03-28T02:42:51Z,0.702686,Fairview Avenue North,0.16332,-0.13559,0.7340474678765673
545,78,44.940224,-93.177196,2025-03-28T02:42:52Z,0.494919,Fairview Avenue North,0.133992,-0.15473,0.5355745004432156
546,79,44.940303,-93.177195,2025-03-28T02:42:53Z,0.365117,Fairview Avenue North,0.072363,-0.067189,0.37823430460364116
547,80,44.940387,-93.177196,2025-03-28T02:42:54Z,0.219921,Fairview Avenue North,0.011568,-0.132116,0.2568145290301933
548,81,44.940479,-93.177196,2025-03-28T02:42:55Z,0.055314,Fairview Avenue North,0.070948,-0.061508,0.10897931622101507
549,82,44.940576,-93.177195,2025-03-28T02:42:56Z,-0.453098,Fairview Avenue North,-0.080501,0.104332,0.4718722017972663
550,83,44.940672,-93.177196,2025-03-28T02:42:57Z,-0.837515,Fairview Avenue North,-0.217989,0.177195,0.8833734472865935
551,84,44.940766000000004,-93.177195,2025-03-28T02:42:58Z,-0.711266,Fairview Avenue North,-0.235912,0.115146,0.7581638317778024
552,85,44.940855,-93.177196,2025-03-28T02:42:59Z,-0.490216,Fairview Avenue North,-0.085335,0.148264,0.5192070902607167
553,86,44.940944,-93.177196,2025-03-28T02:43:00Z,-0.545973,Fairview Avenue North,-0.144383,0.070505,0.5691255770416579
554,87,44.941029,-93.177195,2025-03-28T02:43:01Z,-1.012043,Fairview Avenue North,-0.249623,0.107323,1.0478840118577057
555,88,44.941105,-93.177175,2025-03-28T02:43:02Z,-1.489486,Fairview Avenue North,-0.359591,0.239389,1.5508647022864375
556,1,44.941573,-93.177243,2025-03-28T02:27:59Z,0.616862,Fairview Avenue South,0.11322,-0.15351,0.6456801185912417
557,2,44.941523,-93.177258,2025-03-28T02:28:00Z,0.649424,Fairview Avenue South,0.189026,-0.301551,0.7405507180828332
558,3,44.94144,-93.177244,2025-03-28T02:28:01Z,0.711072,Fairview Avenue South,0.15634,-0.16527,0.7465787016008426
559,4,44.941362,-93.177241,2025-03-28T02:28:02Z,0.655718,Fairview Avenue South,-0.017331,-0.052343,0.6580321031180774
560,5,44.941274,-93.17724,2025-03-28T02:28:03Z,0.526889,Fairview Avenue South,0.395688,-0.016397,0.6591281159789802
561,6,44.941179,-93.177239,2025-03-28T02:28:04Z,0.123821,Fairview Avenue South,-0.174124,-0.107136,0.23901658920041513
562,7,44.941087,-93.177232,2025-03-28T02:28:05Z,0.215328,Fairview Avenue South,0.10081,0.099991,0.2579282919049401
563,8,44.940978,-93.177238,2025-03-28T02:28:06Z,-0.128879,Fairview Avenue South,-0.082215,0.178711,0.23517381739258306
564,9,44.94087,-93.177253,2025-03-28T02:28:07Z,-0.273033,Fairview Avenue South,-0.126935,0.097987,0.3166401198253311
565,10,44.940772,-93.177239,2025-03-28T02:28:08Z,-0.313709,Fairview Avenue South,-0.034715,2.14e-4,0.31562400685309094
566,11,44.940663,-93.177242,2025-03-28T02:28:09Z,-0.336879,Fairview Avenue South,-0.099862,-0.002824,0.3513799292233408
567,12,44.940558,-93.177246,2025-03-28T02:28:10Z,-0.446652,Fairview Avenue South,-0.065064,-0.012087,0.4515278826041643
568,13,44.94045,-93.177244,2025-03-28T02:28:11Z,-0.50292,Fairview Avenue South,-0.180647,0.067801,0.5386639403282905
569,14,44.940345,-93.177244,2025-03-28T02:28:12Z,-0.303278,Fairview Avenue South,0.021985,0.070166,0.3120643412262926
570,15,44.940242,-93.177249,2025-03-28T02:28:13Z,-0.26781,Fairview Avenue South,0.033209,0.007414,0.2699629626022799
571,16,44.94013,-93.177247,2025-03-28T02:28:14Z,-0.423964,Fairview Avenue South,-0.440476,0.039637,0.6126464491376735
572,17,44.940026,-93.177246,2025-03-28T02:28:15Z,-0.432824,Fairview Avenue South,-0.049608,0.235299,0.49513956420488153
573,18,44.93992,-93.177245,2025-03-28T02:28:16Z,-0.600268,Fairview Avenue South,-0.005914,0.087213,0.6065993361264089
574,19,44.939822,-93.177246,2025-03-28T02:28:17Z,-0.383755,Fairview Avenue South,-0.202496,0.019753,0.43435321001461474
575,20,44.939719,-93.177248,2025-03-28T02:28:18Z,-0.1439,Fairview Avenue South,-0.02896,0.012143,0.1472866051241592
576,21,44.939617,-93.177247,2025-03-28T02:28:19Z,-0.055279,Fairview Avenue South,0.043378,0.001229,0.07027751536586933
577,22,44.939514,-93.177248,2025-03-28T02:28:20Z,-0.065729,Fairview Avenue South,0.005709,-0.005122,0.06617498776728258
578,23,44.939408,-93.177248,2025-03-28T02:28:21Z,-0.044497,Fairview Avenue South,-0.082819,-0.026172,0.09759069296813094
579,24,44.939312,-93.17725,2025-03-28T02:28:22Z,-0.153176,Fairview Avenue South,-0.024132,0.033511,0.15864497319801849
580,25,44.939223,-93.177255,2025-03-28T02:28:23Z,-0.209568,Fairview Avenue South,-0.040369,0.112029,0.2410371332927771
581,26,44.939093,-93.177255,2025-03-28T02:28:24Z,-0.224576,Fairview Avenue South,-0.092963,0.028589,0.2447321598523578
582,27,44.938991,-93.17725,2025-03-28T02:28:25Z,-0.059131,Fairview Avenue South,-0.268457,0.012355,0.27516955143147653
583,28,44.938883,-93.17725,2025-03-28T02:28:26Z,-0.095273,Fairview Avenue South,0.175275,-0.123122,0.23442972729157024
584,29,44.938779,-93.177256,2025-03-28T02:28:27Z,4.11e-4,Fairview Avenue South,0.038134,-0.031539,0.04948817432478187
585,30,44.938675,-93.177247,2025-03-28T02:28:28Z,0.044714,Fairview Avenue South,-0.01837,-0.052893,0.071655203195581
586,31,44.93857,-93.177241,2025-03-28T02:28:29Z,-0.080727,Fairview Avenue South,-0.032671,-0.061455,0.10658780321875481
587,32,44.938453,-93.17726,2025-03-28T02:28:30Z,-0.099807,Fairview Avenue South,0.010176,0.009179,0.10074344775716186
588,33,44.938343,-93.177251,2025-03-28T02:28:31Z,-0.180882,Fairview Avenue South,-0.080909,-0.013561,0.19861637627849318
589,34,44.938225,-93.177249,2025-03-28T02:28:32Z,-0.222137,Fairview Avenue South,-0.075407,0.085308,0.24961674078875398
590,35,44.93812,-93.177247,2025-03-28T02:28:33Z,-0.144545,Fairview Avenue South,-0.046103,0.077893,0.17054636637290166
591,36,44.938015,-93.177248,2025-03-28T02:28:34Z,-0.23611,Fairview Avenue South,0.100593,-0.011348,0.25689620638109856
592,37,44.937911,-93.177247,2025-03-28T02:28:35Z,-0.173408,Fairview Avenue South,-0.242821,0.096902,0.313723397452278
593,38,44.9378,-93.177258,2025-03-28T02:28:36Z,-0.038367,Fairview Avenue South,-0.096179,-0.074462,0.12754221330210638
594,39,44.937696,-93.177252,2025-03-28T02:28:37Z,-0.127672,Fairview Avenue South,0.033137,-0.05729,0.14380662172862557
595,40,44.937592,-93.177252,2025-03-28T02:28:38Z,-0.125551,Fairview Avenue South,-0.004281,-0.038515,0.13139553183803473
596,41,44.937489,-93.177249,2025-03-28T02:28:39Z,0.016928,Fairview Avenue South,0.033206,0.053216,0.0649702876398127
597,42,44.937375,-93.177243,2025-03-28T02:28:40Z,0.054346,Fairview Avenue South,-0.086943,-0.00232,0.10255708344624472
598,43,44.937275,-93.177254,2025-03-28T02:28:41Z,-0.143629,Fairview Avenue South,-0.03041,-0.041468,0.15255704757565283
599,44,44.937171,-93.177252,2025-03-28T02:28:42Z,-0.097764,Fairview Avenue South,-0.008347,-0.016896,0.09956378317942725
600,45,44.93707,-93.177237,2025-03-28T02:28:43Z,-0.010196,Fairview Avenue South,-0.038538,-0.094494,0.10255852912361799
601,46,44.936962,-93.177243,2025-03-28T02:28:44Z,0.130816,Fairview Avenue South,-0.074588,0.007496,0.15077262886877046
602,47,44.936856,-93.177246,2025-03-28T02:28:45Z,-0.008265,Fairview Avenue South,0.124788,-0.047244,0.13368751140252405
603,48,44.936749,-93.177244,2025-03-28T02:28:46Z,0.033928,Fairview Avenue South,-0.021499,0.013767,0.04245993963726279
604,49,44.936644,-93.177244,2025-03-28T02:28:47Z,-0.010752,Fairview Avenue South,0.013247,0.072896,0.07486598245531811
605,50,44.936532,-93.177245,2025-03-28T02:28:48Z,-0.068263,Fairview Avenue South,-0.027015,0.027354,0.07834467888759263
606,51,44.936422,-93.177244,2025-03-28T02:28:49Z,-0.303425,Fairview Avenue South,-0.031029,-0.037424,0.30729478557567486
607,52,44.93633,-93.177248,2025-03-28T02:28:50Z,-0.190836,Fairview Avenue South,-0.142676,-0.005327,0.23833421240140915
608,53,44.936229,-93.177245,2025-03-28T02:28:51Z,-0.140653,Fairview Avenue South,0.003999,0.081742,0.16272987732435615
609,54,44.936127,-93.177249,2025-03-28T02:28:52Z,0.089687,Fairview Avenue South,-0.107054,0.013846,0.14034254023994291
610,55,44.93603,-93.177245,2025-03-28T02:28:53Z,0.177515,Fairview Avenue South,0.015721,0.04334,0.1834041457165023
611,56,44.935928,-93.177254,2025-03-28T02:28:54Z,0.225017,Fairview Avenue South,0.135303,-0.117469,0.2876430393021879
612,57,44.935825,-93.177259,2025-03-28T02:28:55Z,0.17448,Fairview Avenue South,0.069368,-0.123014,0.22447190029043726
613,58,44.935717,-93.177259,2025-03-28T02:28:56Z,0.130018,Fairview Avenue South,0.025844,-0.167785,0.2138326422345288
614,59,44.935609,-93.17726,2025-03-28T02:28:57Z,0.156594,Fairview Avenue South,-0.016849,-0.153592,0.2199910727756924
615,60,44.935505,-93.177253,2025-03-28T02:28:58Z,0.067259,Fairview Avenue South,0.044064,-0.125477,0.14902981817743724
616,61,44.935394,-93.177252,2025-03-28T02:28:59Z,0.11801,Fairview Avenue South,0.021586,-0.038681,0.12604973326826202
617,62,44.935282,-93.177247,2025-03-28T02:29:00Z,-0.045295,Fairview Avenue South,0.104213,-0.049257,0.12384764205668189
618,63,44.935172,-93.177246,2025-03-28T02:29:01Z,-0.275403,Fairview Avenue South,-0.340103,-0.054886,0.4410547993322371
619,64,44.935064,-93.177243,2025-03-28T02:29:02Z,-0.294293,Fairview Avenue South,0.033123,0.026292,0.2973159468343399
620,65,44.93496,-93.177235,2025-03-28T02:29:03Z,-0.118593,Fairview Avenue South,-0.077227,0.066479,0.15635781598308413
621,66,44.934854,-93.17723,2025-03-28T02:29:04Z,-0.149132,Fairview Avenue South,-0.027594,0.076198,0.16972895293378792
622,67,44.93475,-93.177228,2025-03-28T02:29:05Z,-0.399495,Fairview Avenue South,-0.109075,0.109242,0.4282842808392575
623,68,44.934651,-93.177227,2025-03-28T02:29:06Z,-0.992495,Fairview Avenue South,-0.254318,0.149726,1.0354428256668737
624,69,44.934565,-93.177231,2025-03-28T02:29:07Z,-1.203045,Fairview Avenue South,-0.26464,0.312412,1.2708079553453384
625,70,44.934487,-93.177229,2025-03-28T02:29:08Z,-1.234751,Fairview Avenue South,-0.23599,0.281265,1.2881813972907696
626,1,44.93428,-93.167236,2025-03-28T02:40:24Z,0.583982,St. Clair Avenue West,0.133013,0.315764,0.677077793306648
627,2,44.934273,-93.167294,2025-03-28T02:40:25Z,0.736764,St. Clair Avenue West,0.268664,-0.462253,0.9103182809331031
628,3,44.934271,-93.167376,2025-03-28T02:40:26Z,0.620738,St. Clair Avenue West,0.153323,-0.641054,0.9054136280667527
629,4,44.93427,-93.167467,2025-03-28T02:40:27Z,0.549217,St. Clair Avenue West,0.177268,-0.639806,0.8616350587975166
630,5,44.93427,-93.167565,2025-03-28T02:40:28Z,0.406457,St. Clair Avenue West,0.118311,-0.673574,0.7955543470096811
