seconds_elapsed,location_latitude,location_longitude,location_local_time,accelerometer_z,accelerometer_y_new,accelerometer_x_new,L2_norm
92,44.941021,-93.166993,2025-03-14T02:24:13Z,-0.921082,-0.178468,0.58629,1.106335772651323
93,44.941111,-93.166993,2025-03-14T02:24:14Z,-0.965316,-0.327893,0.730046,1.2539202372643166
94,44.941211,-93.166993,2025-03-14T02:24:15Z,-0.960034,-0.289567,0.700053,1.2229425707914496
1,44.934431,-93.177214,2025-03-14T02:06:58Z,0.998718,0.255301,0.74474,1.2717129832336382
2,44.934505,-93.177193,2025-03-14T02:06:59Z,0.897382,0.208443,-0.657118,1.1316125680183124
3,44.934558,-93.177196,2025-03-14T02:07:00Z,0.664053,0.16896,-0.698935,0.9787870057545717
4,44.934642,-93.177182,2025-03-14T02:07:01Z,0.647078,0.14129,-0.631391,0.9150559529695439
5,44.934741,-93.177195,2025-03-14T02:07:02Z,0.461553,0.128249,-0.516451,0.704415085876928
6,44.934839,-93.177196,2025-03-14T02:07:04Z,-0.049966000000000003,-0.065726,-0.356016,0.36546395237834334
7,44.934939,-93.177191,2025-03-14T02:07:05Z,-0.074626,0.009835,-0.342915,0.3510790001210554
8,44.935046,-93.177187,2025-03-14T02:07:06Z,-0.323708,-0.008082,-0.24022,0.4031846182433055
9,44.935163,-93.177184,2025-03-14T02:07:07Z,-0.423418,-0.059263,-0.098372,0.4387162594171773
10,44.93527,-93.177192,2025-03-14T02:07:08Z,-0.377125,-0.44804,-0.102761,0.5945779430369075
11,44.935379,-93.177187,2025-03-14T02:07:09Z,-0.388194,0.067945,-0.273608,0.4797629021975334
12,44.935499,-93.177192,2025-03-14T02:07:10Z,-0.442017,-0.155556,-0.031941,0.46967746902102936
13,44.93562,-93.177192,2025-03-14T02:07:11Z,-0.444001,-0.175748,-0.081248,0.4843815489972755
14,44.935737,-93.17719,2025-03-14T02:07:12Z,-0.482156,-0.145051,-0.145542,0.5241151349665453
15,44.935859,-93.1772,2025-03-14T02:07:13Z,-0.515263,-0.159436,-0.022318,0.5398276487815348
16,44.935982,-93.177195,2025-03-14T02:07:14Z,-0.506393,-0.027545,0.143126,0.5269512779659994
17,44.936103,-93.177188,2025-03-14T02:07:15Z,-0.362256,-0.206201,-0.029586,0.4178798790717256
18,44.936227,-93.177202,2025-03-14T02:07:16Z,-0.126064,-0.163826,-0.047128,0.21201919431032654
19,44.936355,-93.177215,2025-03-14T02:07:17Z,-0.295221,-0.017268,-0.084251,0.3074928514063376
20,44.936466,-93.177199,2025-03-14T02:07:18Z,-0.206648,-0.150521,-0.036562,0.2582571338588733
21,44.936572,-93.177195,2025-03-14T02:07:19Z,-0.254242,0.060215,-0.008416,0.2614109214340518
22,44.936688,-93.177168,2025-03-14T02:07:20Z,-0.250601,-0.117336,-0.035017,0.2789171711924528
23,44.936825,-93.177184,2025-03-14T02:07:21Z,-0.254013,-0.15117,-0.046174,0.2991772239743527
24,44.93694,-93.177167,2025-03-14T02:07:22Z,-0.235582,0.047388,-0.00409,0.24033565979271576
25,44.937056,-93.177128,2025-03-14T02:07:23Z,-0.303409,-0.126799,0.072384,0.33671122811394333
26,44.93719,-93.177153,2025-03-14T02:07:24Z,-0.293751,-0.195208,0.084335,0.3626406009949796
27,44.937319,-93.177169,2025-03-14T02:07:24Z,-0.343481,-0.152019,0.133487,0.39863235304099437
28,44.937443,-93.17718,2025-03-14T02:07:25Z,-0.298238,-0.129923,0.1249,0.34846219389339783
29,44.937562,-93.17718,2025-03-14T02:07:26Z,-0.375431,-0.105945,0.066823,0.3957753050848423
30,44.937685,-93.177172,2025-03-14T02:07:27Z,-0.234176,-0.105528,0.090221,0.2722395757434984
31,44.937798,-93.177161,2025-03-14T02:07:28Z,-0.14471,0.048477,-0.009454,0.1529064476894287
32,44.937908,-93.177173,2025-03-14T02:07:29Z,0.051974,-0.13948,0.034209,0.1527292465672505
33,44.938026,-93.177176,2025-03-14T02:07:30Z,0.078205,-0.057293,-0.094465,0.135359322172505
34,44.938131,-93.177189,2025-03-14T02:07:31Z,-0.007704,0.084705,-0.015816,0.08651262622877658
35,44.938259,-93.177191,2025-03-14T02:07:32Z,-0.027168,-0.094466,0.086033,0.1306277247333046
36,44.938376,-93.177186,2025-03-14T02:07:33Z,0.094295,0.017176,0.04509,0.10592294416697451
37,44.938495,-93.177186,2025-03-14T02:07:34Z,-0.104713,-0.016155,0.033341,0.11107393337322669
38,44.938614,-93.177185,2025-03-14T02:07:35Z,-0.103223,-0.103927,0.04377,0.15287780073640517
39,44.938732,-93.177191,2025-03-14T02:07:36Z,-0.129037,-0.043505,0.039136,0.14168577518579628
40,44.938851,-93.177179,2025-03-14T02:07:37Z,-0.193754,-0.037954,0.109831,0.22592911984292774
41,44.938968,-93.177181,2025-03-14T02:07:38Z,-0.208901,-0.104455,0.09889,0.2536330162380285
42,44.939086,-93.177179,2025-03-14T02:07:39Z,-0.353528,-0.104084,0.159709,0.4016497112173741
43,44.939194,-93.177185,2025-03-14T02:07:40Z,-0.70222,-0.231981,0.228282,0.7739772504957753
44,44.939298,-93.177178,2025-03-14T02:07:41Z,-1.073661,-0.311952,0.322713,1.1637034302578986
45,44.939391,-93.177175,2025-03-14T02:07:42Z,-1.102729,-0.277819,0.3333,1.185024697718153
46,44.93945,-93.177149,2025-03-14T02:07:43Z,-0.799989,-0.278815,0.239087,0.8802742742549051
47,44.9395,-93.177209,2025-03-14T02:07:44Z,-0.075256,-0.009028,0.049524,0.09054058148697744
48,44.939576,-93.177215,2025-03-14T02:07:45Z,-0.099693,-0.067723,0.052645,0.13151651988628654
49,44.939648,-93.177183,2025-03-14T02:07:46Z,-0.277623,-0.066769,0.105687,0.304470641374501
50,44.939713,-93.177186,2025-03-14T02:07:47Z,-0.121437,-0.040032,0.098671,0.1615099756485648
51,44.939767,-93.177191,2025-03-14T02:07:48Z,0.043388,0.014671,0.040322,0.06102147547380348
52,44.939821,-93.177188,2025-03-14T02:07:49Z,0.310936,0.062831,-0.035319,0.3191807676192286
53,44.939872,-93.177187,2025-03-14T02:07:50Z,0.383113,0.106605,-0.071867,0.404110210812595
54,44.939923,-93.177186,2025-03-14T02:07:51Z,0.520499,0.134726,-0.119689,0.5508137260435692
55,44.939973,-93.17719,2025-03-14T02:07:52Z,0.560692,0.264587,-0.132352,0.6339549284744145
56,44.940033,-93.17719,2025-03-14T02:07:53Z,0.739578,0.200028,-0.128735,0.7768909312722089
57,44.940091,-93.177195,2025-03-14T02:07:54Z,0.752414,0.007019,-0.153448,0.767933839898334
58,44.940158,-93.177191,2025-03-14T02:07:55Z,0.960506,0.264163,-0.181937,1.0126474897880309
59,44.940227,-93.177196,2025-03-14T02:07:56Z,0.908779,0.193311,-0.192626,0.9488694269698018
60,44.940294,-93.177198,2025-03-14T02:07:57Z,0.833634,0.179342,-0.219545,0.8805164427453924
61,44.940367,-93.177163,2025-03-14T02:07:58Z,0.81455,0.124363,-0.25955,0.8639004924000218
62,44.94048,-93.17719,2025-03-14T02:07:59Z,0.816622,0.26183,-0.194254,0.8792957729342271
63,44.940576,-93.177193,2025-03-14T02:08:00Z,0.540122,0.163052,-0.091018,0.5714910374730299
64,44.940679,-93.177193,2025-03-14T02:08:01Z,0.261368,0.060933,0.011117,0.26860686812142387
65,44.940781,-93.17719,2025-03-14T02:08:02Z,-0.032529,-0.073144,0.077842,0.11165821752562594
66,44.940882,-93.177193,2025-03-14T02:08:03Z,-0.263803,-0.075298,0.186834,0.331916789525628
67,44.940983,-93.177191,2025-03-14T02:08:04Z,-0.444878,-0.163085,0.139398,0.4939078401007621
68,44.941075,-93.177188,2025-03-14T02:08:05Z,-1.101978,-0.301968,0.36294,1.1988601374255463
69,44.941160000000004,-93.177191,2025-03-14T02:08:06Z,-1.336424,-0.274075,0.449056,1.4362442356845162
1,44.941634,-93.177153,2025-03-14T02:19:32Z,-0.75103,-0.210455,-1.33367,1.5449961284174791
2,44.941617,-93.177235,2025-03-14T02:19:33Z,-1.033438,-0.325045,-1.310203,1.7000824253776639
3,44.941589,-93.177266,2025-03-14T02:19:34Z,-0.824312,-0.217434,-0.366684,0.9280220760068157
4,44.941553,-93.177267,2025-03-14T02:19:35Z,-0.818768,-0.243716,0.384602,0.9368549647005133
5,44.941524,-93.177258,2025-03-14T02:19:36Z,-1.050555,-0.302521,0.791082,1.3494426605788035
6,44.941503,-93.177257,2025-03-14T02:19:37Z,-0.753153,-0.211753,0.746737,1.0815243508987673
7,44.94149,-93.177255,2025-03-14T02:19:38Z,-0.58719,-0.170802,0.74020300000000006,0.9601384798626706
8,44.941482,-93.177253,2025-03-14T02:19:39Z,-0.293995,-0.092197,0.627299,0.6988829531724179
9,44.94148,-93.177252,2025-03-14T02:19:40Z,0.165236,0.04497,0.454865,0.4860323084127227
10,44.941477,-93.177249,2025-03-14T02:19:41Z,0.197243,0.049433,0.412233,0.4596569033822945
11,44.941476,-93.177248,2025-03-14T02:19:42Z,0.192425,0.047781,0.388844,0.4364745822175674
12,44.941474,-93.177248,2025-03-14T02:19:43Z,0.185029,0.045239,0.359208,0.40658662696404563
13,44.941474,-93.177248,2025-03-14T02:19:44Z,0.178937,0.042324,0.343338,0.38947497119712327
14,44.941473,-93.177247,2025-03-14T02:19:45Z,0.173141,0.038489,0.322049,0.3676612128073887
15,44.941473,-93.177247,2025-03-14T02:19:46Z,0.166651,0.033369,0.296538,0.34179062509963615
16,44.941473,-93.177246,2025-03-14T02:19:47Z,0.153173,0.033554,0.271599,0.31361418278834263
17,44.941473,-93.177246,2025-03-14T02:19:48Z,0.150127,0.031246,0.254953,0.29751548002414935
18,44.941473,-93.177246,2025-03-14T02:19:49Z,0.141666,0.02776,0.236939,0.2774526317716233
19,44.941473,-93.177246,2025-03-14T02:19:50Z,0.407729,0.106244,0.131597,0.4414164647880729
20,44.941473,-93.177246,2025-03-14T02:19:51Z,1.537961,0.405392,-0.232631,1.6074152834118505
21,44.941471,-93.177248,2025-03-14T02:19:52Z,1.687769,0.437595,-0.274422,1.765038530874043
22,44.94146,-93.177248,2025-03-14T02:19:53Z,1.164495,0.291072,-0.098796,1.2043804066095563
23,44.941396,-93.177245,2025-03-14T02:19:54Z,1.003382,0.251762,-0.071159,1.036929672566563
24,44.941343,-93.177244,2025-03-14T02:19:55Z,0.699982,0.136938,0.0655,0.716252096798327
25,44.941291,-93.177246,2025-03-14T02:19:56Z,0.575192,0.280345,0.037097,0.6409487836777601
26,44.941219,-93.177242,2025-03-14T02:19:57Z,0.544163,0.071162,0.034142,0.5498573242005602
27,44.941143,-93.177252,2025-03-14T02:19:58Z,0.341133,0.114434,0.067417,0.3660763799181805
28,44.941049,-93.177239,2025-03-14T02:19:59Z,0.164231,0.027904,0.086353,0.1876360711217329
29,44.940954,-93.177245,2025-03-14T02:20:00Z,-0.06023,-0.036729,0.07755,0.10483641944000185
30,44.94086,-93.177253,2025-03-14T02:20:01Z,-0.046424,-0.012587,0.082183,0.09522429224730422
31,44.940764,-93.177248,2025-03-14T02:20:02Z,-0.429345,-0.078154,0.210438,0.4844887290587883
32,44.940649,-93.177242,2025-03-14T02:20:03Z,-0.742342,-0.260132,0.269863,0.8316046784121647
33,44.940543,-93.177261,2025-03-14T02:20:04Z,-0.734168,-0.206829,0.232155,0.7972934412686461
34,44.940432,-93.177252,2025-03-14T02:20:05Z,-0.356854,-0.053095,0.133636,0.38473684101863703
35,44.940333,-93.177252,2025-03-14T02:20:06Z,-0.104517,-0.009397,0.133128,0.16951451643443402
36,44.940234,-93.177254,2025-03-14T02:20:07Z,-0.050811,0.011798,0.086717,0.10119678163854817
37,44.940127,-93.177256,2025-03-14T02:20:08Z,0.22871,-0.374526,0.034522,0.44019286370862487
38,44.940016,-93.177248,2025-03-14T02:20:09Z,0.082485,0.159098,-0.110342,0.21045499707300847
39,44.939901,-93.177236,2025-03-14T02:20:10Z,-0.180698,0.063786,0.179025,0.26224105632985845
40,44.939786,-93.177209,2025-03-14T02:20:11Z,-0.111655,0.020381,0.087535,0.14333387740168058
41,44.939668,-93.177222,2025-03-14T02:20:12Z,-0.241471,-0.10009,0.120949,0.2880189447623194
42,44.939557,-93.177265,2025-03-14T02:20:13Z,-0.180351,-0.051695,0.112896,0.21896201278303962
43,44.939439,-93.177268,2025-03-14T02:20:14Z,-0.133992,-0.011906,0.055783,0.14562744243101985
44,44.939318,-93.177255,2025-03-14T02:20:15Z,-0.190283,-0.109352,0.1114,0.24612078334224438
45,44.939202,-93.177257,2025-03-14T02:20:16Z,-0.182449,0.005696,0.063487,0.19326324323574828
46,44.93908,-93.177259,2025-03-14T02:20:17Z,-0.103912,-0.239276,0.097257,0.2784055171310368
47,44.938959,-93.177259,2025-03-14T02:20:18Z,-0.06545,0.093794,-0.009577,0.11477253968175488
48,44.938837,-93.177262,2025-03-14T02:20:19Z,-0.225809,-0.103939,0.052477,0.2540607323672826
49,44.938713,-93.177264,2025-03-14T02:20:20Z,-0.130651,-0.120969,0.043929,0.1833928564666574
50,44.938592,-93.177263,2025-03-14T02:20:21Z,-0.245916,-0.066961,0.111097,0.27803057023644
51,44.938471,-93.17726,2025-03-14T02:20:22Z,-0.364398,-0.087014,0.19237,0.4211455276979681
52,44.938349,-93.177263,2025-03-14T02:20:23Z,-0.240559,-0.0785,0.10504,0.2739786197516149
53,44.938231,-93.177263,2025-03-14T02:20:24Z,-0.267172,-0.119583,0.085441,0.3049280832491491
54,44.938113,-93.177265,2025-03-14T02:20:25Z,-0.248248,-0.023678,0.100948,0.26903199789616106
55,44.938003,-93.177257,2025-03-14T02:20:26Z,-0.278959,-0.104209,0.079284,0.3081616329428438
56,44.937891,-93.177255,2025-03-14T02:20:27Z,-0.04976,-0.265747,0.016521,0.2708698378372904
57,44.937773,-93.17726,2025-03-14T02:20:28Z,-0.284182,0.166805,0.072871,0.337481110271375
58,44.937666,-93.177257,2025-03-14T02:20:29Z,0.039219,-0.108249,0.040417,0.1220225792671176
59,44.937555,-93.177257,2025-03-14T02:20:30Z,-0.011092,-0.120943,0.056178,0.13381408519658908
60,44.937445,-93.177253,2025-03-14T02:20:31Z,0.177336,0.086648,-0.036399,0.20070082212337845
61,44.937335,-93.177257,2025-03-14T02:20:32Z,0.19786,0.056132,-0.061438,0.21464857061718348
62,44.937224,-93.177255,2025-03-14T02:20:33Z,0.174738,0.059162,0.020646,0.18563342426405866
63,44.937111,-93.17725,2025-03-14T02:20:34Z,0.219603,-0.068686,-0.074725,0.24192368596315658
64,44.936997,-93.177249,2025-03-14T02:20:35Z,0.299916,0.071528,0.005498,0.3083765390622315
65,44.936878,-93.177252,2025-03-14T02:20:36Z,0.106369,0.081715,0.005804,0.1342586749599444
66,44.936755,-93.177254,2025-03-14T02:20:37Z,0.217717,0.033149,-0.044825,0.22474169376197198
67,44.936631,-93.177255,2025-03-14T02:20:38Z,0.135972,0.028164,-0.041004,0.14478578554540497
68,44.936508,-93.177264,2025-03-14T02:20:39Z,0.055553,0.104789,0.034148,0.12342186286878026
69,44.936386,-93.177261,2025-03-14T02:20:40Z,0.043782,-0.157292,0.005449,0.16336256728210413
70,44.936262,-93.177261,2025-03-14T02:20:41Z,-0.156502,0.075012,0.001398,0.17355584274809074
71,44.936138,-93.177257,2025-03-14T02:20:42Z,-0.190897,-0.386581,0.22243,0.48514084456990425
72,44.936017,-93.177257,2025-03-14T02:20:43Z,-0.177804,0.228374,7.52e-4,0.28942963185548226
73,44.935893,-93.177262,2025-03-14T02:20:44Z,-0.183559,-0.086441,0.098983,0.22575116223621086
74,44.935772,-93.177265,2025-03-14T02:20:45Z,-0.278696,-0.123225,0.034422,0.3066606188035888
75,44.935657,-93.177267,2025-03-14T02:20:46Z,-0.223596,-0.171034,0.102046,0.2994347783541518
76,44.935548,-93.17726,2025-03-14T02:20:47Z,-0.284096,-0.017194,0.105831,0.3036550203981485
77,44.935435,-93.17726,2025-03-14T02:20:48Z,-0.242256,-0.077635,0.109675,0.27702665645385105
78,44.935325,-93.177261,2025-03-14T02:20:49Z,-0.274857,0.003408,0.056088,0.28054206218854244
79,44.935222,-93.177258,2025-03-14T02:20:50Z,-0.106628,-0.271816,0.056875,0.2974697192404632
80,44.935121,-93.177258,2025-03-14T02:20:51Z,-0.198092,-0.009391,-0.210902,0.2894966061096399
81,44.935023,-93.177257,2025-03-14T02:20:52Z,-0.244965,-0.066275,-0.120836,0.28107217177443944
82,44.934927,-93.17725,2025-03-14T02:20:53Z,-0.287442,-0.082773,0.096199,0.3142109490358348
83,44.934836,-93.177236,2025-03-14T02:20:54Z,-0.186692,-0.078682,0.262755,0.331790521282631
84,44.93474,-93.177233,2025-03-14T02:20:55Z,-0.247056,-0.020898,0.182783,0.3080308728504336
85,44.934663,-93.177233,2025-03-14T02:20:56Z,-0.465074,-0.206624,0.275481,0.5786856523303476
86,44.934581,-93.177225,2025-03-14T02:20:57Z,-0.525657,-0.12528,0.254393,0.5972655678155238
87,44.934511,-93.177225,2025-03-14T02:20:58Z,-0.460788,-0.115137,0.20776,0.5184074915672033
1,44.934263,-93.167187,2025-03-14T02:05:44Z,0.962784,0.169413,2.057092,2.2775603815681813
2,44.93429,-93.167289,2025-03-14T02:05:45Z,0.840573,0.208221,0.341988,0.9310610857049069
3,44.934298,-93.167408,2025-03-14T02:05:46Z,0.487345,0.187049,-0.313916,0.6091270249151649
4,44.934302,-93.167519,2025-03-14T02:05:47Z,0.316722,0.082181,-0.297719,0.442383481841264
5,44.93431,-93.167627,2025-03-14T02:05:48Z,0.188681,0.044132,-0.266872,0.3298011788471958
6,44.934314,-93.167751,2025-03-14T02:05:50Z,0.051451,-0.009832,-0.275465,0.28040121228339937
7,44.934319,-93.167902,2025-03-14T02:05:51Z,-0.09677,-0.026605,-0.221245,0.24294363327735097
8,44.93432,-93.168047,2025-03-14T02:05:52Z,-0.201484,-0.02778,-0.19401,0.28108256928525466
9,44.934323,-93.168198,2025-03-14T02:05:53Z,-0.259065,-0.066377,-0.129032,0.2969340623404462
10,44.934325,-93.168355,2025-03-14T02:05:54Z,-0.194079,-0.097967,-0.10393,0.24096812285030567
11,44.934319,-93.168502,2025-03-14T02:05:55Z,-0.230607,-0.11633,-0.134974,0.29142792938392165
12,44.934324,-93.168676,2025-03-14T02:05:56Z,-0.433966,-0.036864,-0.09846,0.44651966950180366
13,44.934326,-93.168834,2025-03-14T02:05:57Z,-0.46927,-0.150682,-0.058144,0.49628633142572043
14,44.934323,-93.169006,2025-03-14T02:05:58Z,-0.487369,-0.144317,-0.018275,0.5086156842597365
15,44.93432,-93.169171,2025-03-14T02:05:59Z,-0.412404,-0.142483,0.024864,0.4370316727664026
16,44.934321,-93.169337,2025-03-14T02:06:00Z,-0.455301,-0.092423,0.084329,0.47217834741864223
17,44.934323,-93.169511,2025-03-14T02:06:01Z,-0.348473,-0.120059,0.072699,0.3756763764345583
18,44.934324,-93.169685,2025-03-14T02:06:02Z,-0.429048,-0.209071,0.059474,0.4809678014389321
19,44.934324,-93.16986,2025-03-14T02:06:03Z,-0.245228,-0.130165,-0.010571,0.2778334847530081
20,44.934324,-93.170032,2025-03-14T02:06:04Z,-0.323372,-0.10671,0.026454,0.3415498332600969
21,44.934326,-93.170204,2025-03-14T02:06:05Z,-0.314695,-0.136728,0.007577,0.34319804768966855
22,44.934325,-93.170371,2025-03-14T02:06:06Z,-0.354274,-0.089387,0.049846,0.36876106974706535
23,44.934297,-93.170503,2025-03-14T02:06:07Z,-0.437424,-0.140081,0.051281,0.46216034370984277
24,44.934315,-93.170722,2025-03-14T02:06:08Z,-0.398001,-0.135315,0.050299,0.42337328048307443
25,44.934311,-93.17088,2025-03-14T02:06:09Z,-0.404436,-0.067673,0.060431,0.4144876581829669
26,44.934315,-93.171059,2025-03-14T02:06:10Z,-0.34741,-0.207729,0.049793,0.40782887145223057
27,44.934315,-93.171223,2025-03-14T02:06:11Z,-0.318476,-0.102409,0.118092,0.35476793305060705
28,44.934314,-93.171392,2025-03-14T02:06:12Z,-0.270744,-0.124119,0.119174,0.3207963247498325
29,44.93431,-93.171559,2025-03-14T02:06:13Z,-0.223546,-0.085743,0.106015,0.2618470095112793
30,44.934308,-93.171724,2025-03-14T02:06:14Z,-0.134938,-0.074148,-0.039785,0.15902526834751765
31,44.934321,-93.171891,2025-03-14T02:06:15Z,-0.101139,0.036606,-0.070812,0.12877669005297507
32,44.934327,-93.172064,2025-03-14T02:06:16Z,0.047599,-0.085597,-0.036717,0.10459755876214322
33,44.934312,-93.172243,2025-03-14T02:06:17Z,-0.034368,-0.010167,0.111743,0.11735001219428995
34,44.934312,-93.172408,2025-03-14T02:06:18Z,0.026039,-0.072024,0.055493,0.09457779414852094
35,44.934312,-93.172581,2025-03-14T02:06:19Z,-0.082115,0.012797,0.064348,0.10510614414961668
36,44.934314,-93.17276,2025-03-14T02:06:20Z,-0.044712,-4.08e-4,0.063408,0.07758803949063284
37,44.934315,-93.172926,2025-03-14T02:06:21Z,-0.032077,-0.053074,0.008441,0.06258621162844097
38,44.934315,-93.173099,2025-03-14T02:06:22Z,-0.145912,-0.059482,-0.018022,0.1585976435890521
39,44.934317,-93.173269,2025-03-14T02:06:23Z,-0.210987,0.077097,-0.014758,0.22511610369318316
40,44.934317,-93.17344,2025-03-14T02:06:24Z,-0.208233,-0.214994,0.139761,0.3303279271360507
41,44.934317,-93.173606,2025-03-14T02:06:25Z,-0.244779,-0.055265,0.036595,0.2535945052460719
42,44.934315,-93.173744,2025-03-14T02:06:26Z,-0.114226,-0.075895,0.041185,0.14319160005391376
43,44.934312,-93.173936,2025-03-14T02:06:27Z,-0.054906,-0.02041,0.111334,0.1258034041351823
44,44.934319,-93.174094,2025-03-14T02:06:28Z,-0.075062,0.02504,0.059469,0.09898417754873756
45,44.934319,-93.174253,2025-03-14T02:06:29Z,-0.022442,-0.01656,0.081508,0.08614772793289444
46,44.934319,-93.174414,2025-03-14T02:06:30Z,0.059691,-0.001632,0.029053,0.06640599155196766
47,44.934323,-93.174575,2025-03-14T02:06:31Z,0.039925,0.043371,0.01215,0.06018863485742138
48,44.934326,-93.174728,2025-03-14T02:06:32Z,0.002756,-0.006936,-0.004639,0.008787716028639068
49,44.934325,-93.174895,2025-03-14T02:06:33Z,0.075099,-0.05797,-0.020242,0.09700576923564906
50,44.934324,-93.175056,2025-03-14T02:06:34Z,0.087076,-0.040021,-0.013892,0.09683438377456637
51,44.934328,-93.175213,2025-03-14T02:06:35Z,-0.001319,0.019176,0.059201,0.06224320957341451
52,44.934323,-93.175369,2025-03-14T02:06:36Z,0.090024,-0.024354,0.041447,0.10205533646507664
53,44.934325,-93.175524,2025-03-14T02:06:37Z,-9.27e-4,0.028281,0.03944,0.04854057982760404
54,44.934325,-93.17569,2025-03-14T02:06:38Z,-0.111662,-0.076396,0.067614,0.1512494762172749
55,44.934325,-93.175848,2025-03-14T02:06:38Z,-0.008608,-0.067553,0.041398,0.07969504298888357
56,44.934323,-93.176001,2025-03-14T02:06:39Z,0.139336,0.082104,-0.048181,0.168751285841027
57,44.934322,-93.176155,2025-03-14T02:06:40Z,0.106854,-0.062669,-0.011828,0.1244390712798838
58,44.934325,-93.176313,2025-03-14T02:06:41Z,-0.304014,-0.05746,0.146943,0.3425177499707132
59,44.934326,-93.17647,2025-03-14T02:06:42Z,-0.792148,-0.241141,0.422337,0.9295245974980973
60,44.934325,-93.176603,2025-03-14T02:06:43Z,-0.949112,-0.25911,0.820635,1.2811687569828574
61,44.934336,-93.176724,2025-03-14T02:06:44Z,-1.06203,-0.315283,0.450495,1.1959334580209722
62,44.934344,-93.176827,2025-03-14T02:06:45Z,-0.914085,-0.257248,0.160147,0.9630031060894871
63,44.934348,-93.17692,2025-03-14T02:06:46Z,-1.010611,-0.299624,0.095812,1.0584370902613909
64,44.934351,-93.176993,2025-03-14T02:06:47Z,-1.239914,-0.336266,0.309203,1.321388680654182
65,44.934352,-93.177042,2025-03-14T02:06:48Z,-1.286923,-0.371463,0.352296,1.385015537787934
1,44.934293,-93.177075,2025-03-14T02:21:04Z,0.753448,0.223789,-0.074497,0.7895031401039517
2,44.934292,-93.177004,2025-03-14T02:21:05Z,1.03033,0.316462,0.126138,1.0851907212043421
3,44.934289,-93.176908,2025-03-14T02:21:06Z,0.885386,0.237177,0.538937,1.063303525948259
4,44.934296,-93.176819,2025-03-14T02:21:07Z,0.837492,0.2304,0.604694,1.0583628128860159
5,44.9343,-93.176705,2025-03-14T02:21:08Z,0.625899,0.184751,0.485007,0.8130893433387255
6,44.934295,-93.176579,2025-03-14T02:21:09Z,0.452568,0.164601,0.448312,0.6579475155124457
7,44.934275,-93.17644,2025-03-14T02:21:10Z,0.206514,0.115282,0.483871,0.5385806498204332
8,44.934274,-93.176292,2025-03-14T02:21:11Z,0.222042,0.052346,0.586279,0.6290992126215069
9,44.934274,-93.17614,2025-03-14T02:21:12Z,-0.001242,-0.054457,0.584919,0.5874498650727566
10,44.934273,-93.175986,2025-03-14T02:21:13Z,-0.179942,-0.001462,0.557024,0.5853691120856993
11,44.934273,-93.175819,2025-03-14T02:21:14Z,-0.333146,-0.0979,0.548663,0.649308674580126
12,44.934272,-93.17566,2025-03-14T02:21:15Z,-0.393477,-0.157446,0.488924,0.6470394657368281
13,44.934272,-93.175495,2025-03-14T02:21:16Z,-0.407301,-0.069994,0.399717,0.5749495149367464
14,44.934271,-93.17533,2025-03-14T02:21:17Z,-0.353296,-0.153091,0.349163,0.519778528284884
15,44.934271,-93.175164,2025-03-14T02:21:18Z,-0.310013,-0.042137,0.385061,0.4961406662016327
16,44.934271,-93.174999,2025-03-14T02:21:19Z,-0.316929,-0.10807,0.445456,0.557273867929405
17,44.934287,-93.174831,2025-03-14T02:21:20Z,-0.25531,-0.200916,0.293664,0.43793718733626624
18,44.934269,-93.174669,2025-03-14T02:21:21Z,-0.310199,-0.081852,0.285192,0.429252427330353
19,44.934269,-93.174508,2025-03-14T02:21:22Z,-0.27779,0.027821,0.24783,0.3733108638132568
20,44.934268,-93.174347,2025-03-14T02:21:23Z,-0.205683,-0.086126,0.261901,0.34396993788120495
21,44.934268,-93.174181,2025-03-14T02:21:24Z,-0.117624,-0.002721,0.194804,0.22757725640537987
22,44.934279,-93.174018,2025-03-14T02:21:25Z,-0.406445,-0.115222,0.226611,0.4794019113749965
23,44.934269,-93.173853,2025-03-14T02:21:26Z,-0.480511,-0.094846,0.18907,0.5250086187263977
24,44.934274,-93.173702,2025-03-14T02:21:27Z,-0.19221,-0.116195,0.26133,0.3445857382785887
25,44.93428,-93.173542,2025-03-14T02:21:28Z,-0.188265,-0.112794,0.307389,0.3776959014630686
26,44.93427,-93.173394,2025-03-14T02:21:29Z,-0.13328,0.034308,0.089873,0.1643707802287256
27,44.934269,-93.173238,2025-03-14T02:21:30Z,-0.013244,-0.088851,0.155809,0.17985090552454833
28,44.934273,-93.173083,2025-03-14T02:21:31Z,-0.019553,0.013583,0.195307,0.19675274317528585
29,44.934272,-93.172932,2025-03-14T02:21:32Z,-0.026705,-0.006517,0.100458,0.10415103493484834
30,44.93427,-93.172778,2025-03-14T02:21:33Z,0.034691,-0.035532,0.041535999999999997,0.06473969262361383
31,44.934269,-93.172619,2025-03-14T02:21:34Z,0.039701,-0.012321,0.069825,0.0812619656850608
32,44.934271,-93.172468,2025-03-14T02:21:35Z,0.079746,0.063856,0.065826,0.12153219955221743
33,44.934271,-93.172311,2025-03-14T02:21:36Z,0.103975,-0.02941,0.034975,0.11357376171457913
34,44.934271,-93.172155,2025-03-14T02:21:37Z,0.079107,0.02554,-0.006811,0.08340622740539222
35,44.934272,-93.171994,2025-03-14T02:21:38Z,0.138415,-0.016164,0.046659,0.1469593460859159
